"Expression, Optional","İfade, İsteğe Bağlı",
Extra Parameters,Ekstra Parametreler,
Facebook,Facebook,
Fail,Başarısız,
Failed,Başarısız,
Failed Emails,Başarısız E-postalar,
Failed Job Count,Başarısız İş Sayısı,
Failed Jobs,Başarısız İşler,
Failed Logins (Last 30 days),Başarısız Girişler (Son 30 gün),
Failing Scheduled Jobs (last 7 days),Başarısız Zamanlanmış İşler (Son 7 Gün),
Failure Rate,Başarısızlık Oranı,
FavIcon,Favicon,
Fax,Fax,
Featured,Öne Çıkan,
Feedback,Geri Bildirim,
Feedback Request,Geri Bildirim Talebi,
Fetch From,Şuradan Getir,
Fetch on Save if Empty,Boşsa Kaydederken Getir,
Field,Alan,
Field Description,Alan Açıklaması,
Field Name,Alan Adı,
Field To Check,Kontrol Edilecek Alan,
Field Type,Alan Türü,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","İşlemin İş Akışı Durumunu gösteren alan (alan mevcut değilse, gizli yeni bir Özel Alan oluşturulur)",
Field to Track,Takip Edilecek Alan,
Fieldname,Alanadı,
Fields,Alanlar,
Fields Multicheck,Alanlar Çoklu Kontrol,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Virgülle ayrılmış alanlar, arama çubuğunda ""Arama Ölçütü"" listesine eklenir.",
Fieldtype,AlanTipi,
File,Dosya,
File Backup,Dosya Yedeği,
File Information,Dosya Bilgisi,
File Name,Dosya İsmi,
File Size,Dosya Boyutu,
File Storage,Dosya Depolama,
File Type,Dosya Türü,
File URL,Dosya Adresi,
Files,Dosyalar,
Filter Data,Veri Filtresi,
Filter List,Filtre Listesi,
Filter Meta,Veri Filtresi,
Filter Name,Filtre Adı,
Filter Values,Filtre Değerleri,
Filtered By,Filtre,
Filters,Filtreler,
Filters Configuration,Filtre Yapılandırması,
Filters Display,Filtre Ekranı,
Filters JSON,JSON Filtreleri,
Filters Section,Filtre Seçimi,
Finished,Bitti,
Finished At,Bitiş Zamanı,
First Day of the Week,Hafta Başlangıcı,
First Name,Adı,
First Success Message,İlk Başarı Mesajı,
Flag,Bayrak,
Float,Ondalık,
Float Precision,Ondalık Yuvarlama,
Folder,Klasör,
Folder Name,Klasör Adı,
Font,Yazı Tipi,
Font Properties,Yazı Tipi Özellikleri,
Font Size,Yazı Boyutu,
Fonts,Yazı Tipleri,
Footer,Alt Bilgi,
"Footer ""Powered By""","Alt Bilgi ""Tarafından desteklenmektedir""",
Footer Content,Footer İçeriği,
Footer Details,Altbilgi Ayrıntıları,
Footer HTML,Altbilgi HTML,
Footer Image,Alt Bilgi Resmi,
For DocType Link / DocType Action,DocType Bağlantısı / DocType Eylemi için,
For Document Event,Belge Olayı,
"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Bağlantılar için DocType'ı aralık olarak girin.
Seçim için, her biri yeni bir satırda olmak üzere Seçenekler listesini girin.",
For User,Kullanıcı,
For example: {} Open,Örnek: {} Aktif,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Yardım için <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">İstemci Komut Dosyası API'si ve Örnekler</a> bölümüne bakın",
"For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com",Birden fazla adres için adresi farklı satırlara girin. örneğin test@test.com ⏎ test1@test.com,
Force,Zorla,
Force Re-route to Default View,Varsayılan Görünüme Yeniden Yönlendirmeyi Zorla,
Force User to Reset Password,Kullanıcıyı Şifresini Değiştirmesi İçin Zorla,
Force Web Capture Mode for Uploads,Yüklemeler İçin Web Yakalama Modunu Zorla,
Form,Form,
Form Builder,Form Oluşturucu,
Form Settings,Form Ayarları,
Form Tour,Form Turu,
Form Tour Step,Form Turu Adımı,
Format,Biçim,
Forward To Email Address,E-posta Adresine Yönlendir,
Fraction,Kesir,
Fraction Units,Kesir Birimleri,
Frappe,ERP,
Frappe Support,Frappe Desteği,
Frequency,Frekans,
Friday,Cuma,
From,itibaren,
From Date,Başlama Tarihi,
From Date Field,Başlangıç Tarihi Alanı,
From Full Name,Gönderenin Tam İsmi,
From User,Kullanıcıdan,
Full,Tam,
Full Name,Tam Adı,
Full Width,Tam Genişlik,
Function,Fonksiyon,
GMail,Gmail,
GNU Affero General Public License,GNU Affero Genel Kamu Lisansı,
GNU General Public License,GNU Genel Kamu Lisansı,
Gantt,Gantt,
Gender,Cinsiyeti,
Generate Keys,Anahtar Oluştur,
Get a preview of generated names with a series.,Bir seriyle oluşturulan adların önizlemesini alın.,
Get notified when an email is received on any of the documents assigned to you.,Size atanan belgelerden herhangi biriyle ilgili bir e-posta alındığında bildirim alın.,
Get your globally recognized avatar from Gravatar.com,Gravatar'dan dünya çapında tanınan avatarınızı edinin,
GitHub,GitHub,
Global Search DocType,Genel DocType Araması,
Global Search Settings,Genel Arama Ayarları,
Global Unsubscribe,Genel E-posta Aboneliğini İptal Et,
Go to Page,Sayfaya Git,
Go to this URL after completing the form,Formu doldurduktan sonra bu URL'ye gidin,
Google,Google,
Google Analytics ID,Google Analytics Kimliği,
Google Analytics anonymise IP,Google Analytics IP'yi anonimleştirir,
Google Calendar,Google Takvim,
Google Calendar Event ID,Google Takvim Etkinlik Kimliği,
Google Calendar ID,Google Takvim Etkinlik Kimliği,
Google Contacts,Google Kişiler,
Google Contacts Id,Google Kişiler Kimliği,
Google Drive,Google Drive,
Google Drive Picker,Google Drive Seçici,
Google Drive Picker Enabled,Google Drive Seçici Etkinleştirildi,
Google Font,Google Yazı Tipi,
Google Meet Link,Google Meet Bağlantısı,
Google Settings,Google Ayarları,
Google Snippet Preview,Google Snippet Önizlemesi,
Gray,Gri,
Green,Yeşil,
Group,Grup,
Group By,Gruplama Ölçütü,
Group By Based On,Gruplandırma Referansı,
Group By Type,Türe Göre Gruplandır,
HH:mm,HH:mm,
HH:mm:ss,HH:mm:ss,
HTML,HTML,
HTML Editor,HTML Düzenleyici,
HTML Page,HTML Sayfası,
HTML for header section. Optional,Başlık bölümü için HTML. İsteğe bağlı,
Half,Yarım,
Half Yearly,Yarım Yıllık,
Half-yearly,6 Aylık,
Handled Emails,İşlenen E-postalar,
Has  Attachment,Dosya Eki Var,
Has Next Condition,Sonraki Koşulu Var,
Has Role,Rol,
Has Web View,Web Görünümü Var,
Header,Başlık,
Header HTML,Başlık HTML,
"Header, Robots",Üst Bilgi Alanı,
Heading,Başlık,
Heatmap,Isı Haritası,
Help,Yardım,
Help Article,Yardım Maddesi,
Help Articles,Yardım Makaleleri,
Help Category,Yardım Kategorisi,
Help Dropdown,Yardım Menüsü,
"Help: To link to another record in the system, use ""/app/note/[Note Name]"" as the Link URL. (don't use ""http://"")","Sistemdeki başka bir kayda bağlanmak için Bağlantı URL'si olarak ""/app/note/[Not Adı]"" kullanın. (""http://"" kullanmayın)",
Helpful,Faydalı,
Helvetica,Helvetica,
Helvetica Neue,Helvetica Neue,
Hidden,Gizli,
Hidden Fields,Gizli Alanlar,
Hide,Gizle,
Hide Block,Bloğu Gizle,
Hide Border,Kenarları Gizle,
Hide Buttons,Butonları Gizle,
Hide Copy,Kopyayı Gizle,
Hide Custom DocTypes and Reports,Özel DocType ve Raporları Gizle,
Hide Days,Günleri Gizle,
Hide Login,Kullanıcı Girişini Gizle,
"Hide Previous, Next and Close button on highlight dialog.","Vurgulama iletişim kutusunda Önceki, Sonraki ve Kapat düğmelerini gizle.",
Hide Seconds,Saniyeleri Gizle,
Hide Standard Menu,Standart Menüyü Gizle,
Hide footer in auto email reports,Otomatik E-posta Raporlarında Alt Bilgiyi Gizle,
High,Yüksek,
Higher priority rule will be applied first,Daha yüksek öncelikli kural önce uygulanacaktır,
Highlight,Vurgulama,
Home,Ana Sayfa,
Home Page,Ana Sayfa,
Home Settings,Ana Sayfa Ayarları,
Hourly,Saatlik,
Hourly Long,Saatlik Uzun,
Hourly rate limit for generating password reset links,Şifre sıfırlama bağlantıları oluşturmak için saatlik limit.,
"How should this currency be formatted? If not set, will use system defaults","Bu para birimi nasıl biçimlendirilmelidir? Ayarlanmamışsa, sistem varsayılanlarını kullanacaktır",
IMAP Details,IMAP Ayrıntıları,
IMAP Folder,IMAP Klasörü,
IP Address,IP adresi,
Icon,Simge,
Icon will appear on the button,Simge butonun üstünde gözükecek,
Identity Details,Kimlik Bilgileri,
"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Kısıtlı Kullanıcı İzni Uygula işaretliyse ve kullanıcıya bir DocType için Kullanıcı İzni tanımlanmışsa, bağlantının değerinin boş olduğu tüm belgeler o Kullanıcıya gösterilmeyecektir.",
If Checked workflow status will not override status in list view,İşaretliyse iş akışı durumu liste görünümündeki durumu geçersiz kılmaz,
"If checked, all other workflows become inactive.","İşaretlenirse, diğer tüm iş akışları devre dışı kalır.",
"If checked, negative numeric values of Currency, Quantity or Count would be shown as positive","İşaretlenirse, Para Birimi, Miktar veya Sayım'ın negatif sayısal değerleri pozitif olarak gösterilir.",
"If checked, users will not see the Confirm Access dialog.","İşaretlendiğinde, kullanıcılar Erişimi Onayla iletişim kutusunu görmez.",
"If disabled, this role will be removed from all users.","Devre dışı bırakılırsa, bu rol tüm kullanıcılardan kaldırılacaktır.",
"If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings","Etkinleştirilirse, kullanıcı İki Faktörlü Kimlik Doğrulama kullanarak herhangi bir IP Adresinden oturum açabilir, bu aynı zamanda Sistem Ayarları'nda tüm kullanıcılar için de ayarlanabilir",
"If enabled, all responses on the web form will be submitted anonymously","Etkinleştirilirse, web formundaki tüm yanıtlar anonim olarak gönderilecektir",
"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Kullanıcı İki Faktörlü Kimlik Doğrulama kullanarak herhangi bir IP Adresinden oturum açabilir, bu aynı zamanda Sistem Ayarları'nda tüm kullanıcılar için de ayarlanabilir",
"If enabled, changes to the document are tracked and shown in timeline",Belgede yapılan değişiklikler izlenir ve zaman akışında gösterilir.,
"If enabled, document views are tracked, this can happen multiple times","Belge görüntülenmeleri izlenir, birden çok kez olabilir.",
"If enabled, the document is marked as seen, the first time a user opens it",Kullanıcı belgeyi ilk açtığında belge görüldü olarak işaretlenir.,
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.","Etkinleştirildiğinde bildirim, gezinme çubuğunun sağ üst köşesindeki bildirimler açılır menüsünde gösterilir.",
"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.",Şifre Zorluğu Minimum Şifre Puanı değerine göre zorlanacaktır. 2 değeri orta güçlü ve 4 değeri çok güçlü anlamına gelir.,
"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth","Etkinleştirilirse, Sınırlı IP Adresinden oturum açan kullanıcılardan İki Faktörlü Kimlik Doğrulaması istenmeyecektir",
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Etkinleştirilirse, kullanıcılar her oturum açtıklarında bilgilendirilir. Etkinleştirilmezse, kullanıcılar yalnızca bir kez bilgilendirilir.",
"If left empty, the default workspace will be the last visited workspace","Boş bırakılırsa, varsayılan çalışma alanı en son ziyaret edilen çalışma alanı olacaktır",
If non standard port (e.g. 587),Standart olmayan bağlantı noktası ise (örn. 587),
"If non standard port (e.g. 587). If on Google Cloud, try port 2525.",Standart olmayan bağlantı noktasıysa (ör. 587). Google Cloud üzerindeyse 2525 numaralı bağlantı noktasını deneyin.,
"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)","Standart olmayan bağlantı noktası ise (ör. POP3: 995/110, IMAP: 993/143)",
"If not set, the currency precision will depend on number format","Eğer belirtilmezse, döviz yuvarlaması sayı formatına göre yapılacak.",
"If set, only user with these roles can access this chart. If not set, DocType or Report permissions will be used.","Yalnızca bu rollere sahip kullanıcılar bu grafiğe erişebilir. Ayarlanmazsa, DocType veya Rapor izinleri kullanılır.",
"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
","Koşul yerine getirilirse kullanıcı puanlarla ödüllendirilecektir. örn. doc.status == 'Closed'
",
"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","Kullanıcının herhangi bir rolü işaretlenmişse, kullanıcı ""Sistem Kullanıcısı"" olur. ""Sistem Kullanıcısı"" masaüstüne erişebilir",
"If unchecked, the value will always be re-fetched on save.","İşaretlenmezse, değer her zaman kaydetme sırasında yeniden getirilecektir.",
If user is the owner,Kullanıcı Sahibiyse,
"If you set this, this Item will come in a drop-down under the selected parent.","Bunu ayarlarsanız bu Öğe, seçili üst öğenin altında açılır bir menüde gelir.",
"If your data is in HTML, please copy paste the exact HTML code with the tags.",Eğer verileriniz HTML formatında ise lütfen etiketleriyle birlikte tam HTML kodunu kopyalayıp yapıştırın.,
Ignore User Permissions,Kullanıcı İzinlerini Yoksay,
Ignore XSS Filter,XSS Filtresini Yoksay,
Ignore attachments over this size,Bu boyuttan büyük ekleri yoksay,
Ignored Apps,Yoksayılan Uygulamalar,
Image,Resim,
Image Field,Resim Alanı,
Image Height,Resim Yüksekliği,
Image Link,"Resim Bağlantısı
",
Image Width,Resim Genişliği,
Impersonate,Yerine Geçir,
Import,İçe Aktar,
Import File,Dosyayı İçe Aktar,
Import File Errors and Warnings,İçe Aktarma Dosyası Hataları ve Uyarıları,
Import Log,Günlüğü İçe Aktar,
Import Log Preview,İçe Aktarma Günlüğü Önizlemesi,
Import Preview,İçe Aktarma Önizlemesi,
Import Type,İçe Aktarma Türü,
Import Warnings,İçeri Aktarma Uyarıları,
Import from Google Sheets,Google E-Tablolar'dan İçe Aktar,
In Days,Günde,
In Filter,Filtre,
In Global Search,Genel Arama,
In List Filter,Liste Filtresinde,
In List View,Liste Görünümünde Göster,
In Preview,Önizleme,
In Standard Filter,Standart Filtre,
In points. Default is 9.,Points ölçü birimini kullanılır. Varsayılan 9'dur.,
In seconds,Saniye,
Inbox,Gelen Kutusu,
Inbox User,Gelen Kutusu Kullanıcısı,
Include Search in Top Bar,Aramayı Üst Çubuğa Dahil Et,
Include Web View Link in Email,Web Görünümü Bağlantısını E-postaya Ekle,
Incoming (POP/IMAP) Settings,Gelen (POP/IMAP) Ayarları,
Incoming Emails (Last 7 days),Gelen E-postalar (Son 7 gün),
Incoming Server,Gelen Sunucu,
Incoming Settings,Gelen Sunucu Ayarları,
Index,Dizin,
Index Web Pages for Search,Sayfaları Arama İçin İndeksle,
Indicator Color,Gösterge Rengi,
Info,Bilgi,
Initial Sync Count,İlk Senkronizasyon Sayısı,
InnoDB,InnoDB,
Insert After,Sonrasına Ekle,
Insert New Records,Yeni Kayıt Ekle,
Insert Style,Stil Ekle,
Installed Application,Yüklü Uygulama,
Installed Applications,Yüklü Uygulamalar,
Instructions,Talimatlar,
Int,Tam sayı,
Integration Request,Entegrasyon Talebi,
Integrations,Entegrasyonlar,
Integrations can use this field to set email delivery status,Entegrasyonlar bu alanı e-posta teslim durumunu ayarlamak için kullanabilir,
Interests,İlgi Alanları,
Intermediate,Orta,
Internal record of document shares,Belge paylaşımlarının dahili kaydı,
Intro Video URL,Giriş Videosu URL'si,
Introduce your company to the website visitor.,Şirketinizin web sitenizi ziyaretçilerinize tanıtın.,
Introduction,Tanıtım/Giriş,
Introductory information for the Contact Us Page,Bize Ulaşın Sayfası için iletişim bilgileri,
Invalid,Geçersiz,
Is Active,Aktif mi,
Is Attachments Folder,Ekler Klasörü,
Is Calendar and Gantt,Takvim & Gantt,
Is Child Table,Alt Tablo,
Is Complete,Tamamlandı,
Is Completed,Tamamlandı,
Is Custom,Özel,
Is Custom Field,Özel Alan,
Is Default,Varsayılan mı,
Is Dynamic URL?,Dinamik URL,
Is Folder,Klasör,
Is Hidden,Gizli,
Is Home Folder,Ana Klasör,
Is Mandatory Field,Zorunlu Alan,
Is Optional State,İsteğe Bağlı Durum,
Is Primary,Birincil,
Is Primary Contact,Birincil Kişi,
Is Primary Mobile,Birincil Mobil Telefon,
Is Primary Phone,Birincil Telefon,
Is Private,Özel,
Is Public,Herkese Açık,
Is Published Field,Yayınlanmış Alan,
Is Query Report,Sorgu Raporu,
Is Remote Request?,Uzaktan İstek,
Is Single,Tek,
Is Skipped,Atlandı,
Is Spam,Spam,
Is Standard,Standart,
Is Submittable,Gönderilebilir,
Is System Generated,Sistem Tarafından Oluşturuldu,
Is Table,Tablo,
Is Table Field,Tablo Alanı,
Is Tree,Ağaç Yapısı,
Is Unique,Benzersiz,
Is Virtual,Sanal,
Item Label,Etiket,
Item Type,Tür,
JS,JS,
JS Message,JS Mesajı,
JSON,JSON,
JavaScript,JavaScript,
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},JavaScript Formatı: frappe.query_reports['REPORTNAME'] = {},
Javascript,Javascript,
Jinja,Jinja,
Job ID,İş Kimliği,
Job Id,İş Kimliği,
Job Info,İş Detayı,
Job Name,İş Adı,
Job Status,İş Durumu,
Kanban,Kanban,
Kanban Board,Kanban Kurulu,
Kanban Board Column,Kanban Panosu Sütunu,
Kanban Board Name,Kanban Panosu Adı,
Keep track of all update feeds,Tüm güncelleme akışlarını takip edin,
Keeps track of all communications,Tüm iletişimleri takip eder,
Key,Anahtar,
Keyboard Shortcuts,Klavye Kısayolları,
Keycloak,Keycloak,
Knowledge Base Contributor,Bilgi Bankası Katkıda Bulunan,
Knowledge Base Editor,Bilgi Bankası Düzenleyicisi,
LDAP Auth,LDAP Kimlik Doğrulaması,
LDAP Custom Settings,LDAP Özel Ayarları,
LDAP Email Field,LDAP E-posta Alanı,
LDAP First Name Field,LDAP Adı Alanı,
LDAP Group,LDAP Grubu,
LDAP Group Field,LDAP Grup Alanı,
LDAP Group Mapping,LDAP Grup Eşlemesi,
LDAP Group Mappings,LDAP Grup Eşlemeleri,
LDAP Group Member attribute,LDAP Grup Üyesi niteliği,
LDAP Last Name Field,LDAP Soyadı Alanı,
LDAP Middle Name Field,LDAP İkinci Adı Alanı,
LDAP Mobile Field,LDAP Mobil Alanı,
LDAP Phone Field,LDAP Telefon Alanı,
LDAP Search String,LDAP Arama Dizesi,
LDAP Search and Paths,LDAP Arama ve Yolları,
LDAP Security,LDAP Güvenliği,
LDAP Server Settings,LDAP Sunucu Ayarları,
LDAP Server Url,LDAP Sunucu URL'si,
LDAP Settings,LDAP Ayarları,
LDAP User Creation and Mapping,LDAP Kullanıcı Oluşturma ve Eşleme,
LDAP Username Field,LDAP Kullanıcı Adı Alanı,
LDAP search path for Groups,Gruplar için LDAP arama yolu,
LDAP search path for Users,Kullanıcılar için LDAP arama yolu,
Label,Etiket,
Label Help,Etiket Yardımı,
Label and Type,Etiket ve Tür,
Landing Page,Giriş Sayfası,
Language,Dil,
Language Code,Dil Kodu,
Language Name,Dil Adı,
Last 10 active users,Son 10 Aktif Kullanıcı,
Last Active,Son Aktivite,
Last Backup On,Son Yedekleme Tarihi,
Last Execution,Son Çalıştırma,
Last Heartbeat,Son Başarılı Bağlantı,
Last IP,Son Giriş Yapılan IP,
Last Known Versions,Son Bilinen Sürümler,
Last Login,Son Başarılı Giriş,
Last Month,Geçen Ay,
Last Name,Soyadı,
Last Password Reset Date,Son Şifre Sıfırlama Tarihi,
Last Point Allocation Date,Son Puan Dağıtım Tarihi,
Last Quarter,Son Çeyrek,
Last Reset Password Key Generated On,Son Sıfırlama Şifre Anahtarı Oluşturulduğu Tarih,
Last Sync On,Son Senkronizasyon,
Last Synced On,Son Senkronizasyon,
Last User,Son Kullanıcı,
Last Week,Geçen Hafta,
Last Year,Geçen Yıl,
Lead Conversion Time,Potansiyel Müşteri Dönüşüm Süresi,
Leaderboard,Liderlik Sıralaması,
Leave blank to repeat always,Her zaman tekrarlamak için boş bırakın,
Ledger,Defteri Kebir,
Left,Sol,
Left Bottom,Sol Alt,
Left Center,Sol Orta,
Legal,Yasal,
Length,Uzunluk,
Letter Head,Antetli Kağıt,
Letter Head Image,Antetli Kağıt Resmi,
Letter Head Name,Antetli Kağıt İsmi,
Letter Head in HTML,Antetli Kağıt HTML,
Level,Seviye,
Level Name,Seviye Adı,
License,Lisans,
License Type,Lisans Türü,
Light,Açık,
Light Blue,Açık Mavi,
Light Color,Açık Renk,
Like,Benzer,
Likes,Beğeniler,
Limit Number of DB Backups,Yedekleme Sayısını Sınırla,
Line,Çizgi,
Link,Link,
Link Cards,Bağlantı Kartları,
Link Count,Bağlantı Sayısı,
Link Details,Bağlantı Ayrıntıları,
Link DocType,DocType Bağlantısı,
Link Document Type,Belge Bağlantısı Türü,
Link Field Results Limit,Bağlantı Alanı Sonuç Limiti,
Link Fieldname,Alan Bağlantısı,
Link Filters,Filtre Bağlantıları,
Link Name,Bağlantı İsmi,
Link Title,Bağlantı Başlığı,
Link To,Bağlantı,
Link Type,Link Tipi,
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)",Web Sitesinin Açılış Sayfası,
Linked,Bağlantılı,
Linked Documents,Bağlı Belgeler,
Links,Bağlantılar,
List,Liste,
List / Search Settings,Liste / Arama Ayarları,
List Columns,Sütunları Listele,
List Filter,Filtreyi Listele,
List Settings,Liste Ayarları,
List View Settings,Liste Görünümü Ayarları,
List of patches executed,Uygulanan yamaların listesi,
List setting message,Liste ayar mesajı,
Location,Konum,
Log,Kayıt,
Log Data,Günlük Verileri,
Log DocType,Günlük Kayıt için DocType,
Log Index,Günlük Dizini,
Log Setting User,Günlük Ayarı Kullanıcısı,
Log Settings,Kayıt Günlüğü Ayarları,
Log out,Çıkış,
Login,Giriş,
Login After,İlk Giriş,
Login Before,Son Giriş,
Login Methods,Giriş Yöntemleri,
Login Page,Giriş Sayfası,
Login required,Kullanıcı Girişi Gerekli,
Login with email link,E-posta ile Giriş,
Login with email link expiry (in minutes),E-posta bağlantısı sona erme süresi (Dakika),
Logout,Çıkış,
Logout All Sessions on Password Reset,Parola Sıfırlandığında Tüm Açık Oturumları Sonlandır,
Logout From All Devices After Changing Password,Şifreyi Değiştirdikten Sonra Tüm Oturumları Sonlandır,
Logs To Clear,Temizlenecek Kayıtlar,
Logs to Clear,Temizlenecek Kayıtlar,
Long Text,Uzun Metin,
Low,Düşük,
MIT License,MIT Lisansı,
Main Section,Ana Bölüm,
Main Section (HTML),Ana Bölüm (HTML),
Main Section (Markdown),Ana Bölüm (Markdown),
Maintenance Manager,Bakım Yöneticisi,
Maintenance User,Bakım Kullanıcısı,
Major,Ana Sürüm,
"Make ""name"" searchable in Global Search","Genel Aramada ""İsim"" Alanı Aranabilir",
Make Attachments Public by Default,Ekleri Varsayılan Olarak Herkese Açık Hale Getir,
Make sure to configure a Social Login Key before disabling to prevent lockout,Kilitlemeyi önlemek için devre dışı bırakmadan önce bir Sosyal Giriş Anahtarı yapılandırdığınızdan emin olun.,
Mandatory,Zorunlu,
Mandatory Depends On,Zorunluluk Bağlılığı,
Map,Harita,
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,Rota parametrelerini form değişkenlerine eşleyin. Örnek <code>/proje/&lt;adı&gt;</code>,
Margin Bottom,Alt Boşluk,
Margin Left,Sol Boşluk,
Margin Right,Sağ Boşluk,
Margin Top,Üst Boşluk,
MariaDB Variables,MariaDB Değişkenleri,
Markdown,Markdown,
Markdown Editor,Markdown Editörü,
Marked As Spam,Spam Olarak İşaretlendi,
Marketing Campaign,Pazarlama Kampanyası,
Max 500 records at a time,Tek seferde en fazla 500 kayıt.,
Max Attachments,Maksimum Dosyalar,
Max File Size (MB),Maksimum Dosya Boyutu (MB),
Max Height,Maksimum Yükseklik,
Max Length,Maksimum Uzunluk,
Max Value,Maksimum Değer,
Max attachment size,Maksimum ek boyutu,
Max auto email report per user,Kullanıcı başına maksimum otomatik e-posta raporu,
Maximum,Maksimum,
Maximum Number of Fields,Maksimum Alan Sayısı,
Maximum Points,Maksimum Puan,
"Maximum points allowed after multiplying points with the multiplier value
(Note: For no limit leave this field empty or set 0)","Puanlar çarpan değeri ile çarpıldıktan sonra izin verilen maksimum puan
(Not: Limit olmaması için bu alanı boş bırakın veya 0 olarak ayarlayın)",
Medium,Orta,
Meeting,Toplantı,
Meets Condition?,Koşulları karşılıyor mu?,
Memory Usage,Bellek Kullanımı,
Mentions,Alıntılar,
Message,Mesaj,
Message (HTML),Mesaj (HTML),
Message (Markdown),Mesaj (Markdown),
Message Examples,Mesaj Örnekleri,
Message ID,Mesaj ID,
Message Type,Mesaj Türü,
Message-id,Mesaj kimliği,
Messages,Mesajlar,
Meta,Meta,
Meta Description,Meta Açıklaması,
Meta Tags,Meta Etiketleri,
Meta Title,Meta Başlık,
Meta description,Meta Açıklama,
Meta title,Meta başlık,
Method,Yöntem,
Mid Center,Orta Merkez,
Middle Name,İkinci Adı,
Milestone,Kilometre Taşı,
Milestone Tracker,Kilometre Taşı İzleyici,
Minimum,Minimum,
Minimum Password Score,Minimum Şifre Puanı,
Minor,Ara Sürüm,
Mobile No,Cep No,
Modal Trigger,Modal Tetikleyici,
Module,Modül,
Module (for export),Modül,
Module Def,Modül,
Module HTML,Modül HTML,
Module Name,Modül İsmi,
Module Onboarding,Modül Tanıtımı,
Module Profile,Modül Profili,
Module Profile Name,Modül Profil Adı,
Modules HTML,Modüller HTML,
Monday,Pazartesi,
Monthly,Aylık,
Monthly Long,Aylık Uzun,
More Information,Daha Fazla Bilgi,
More content for the bottom of the page.,Sayfanın alt kısmı için daha fazla içerik.,
Move to next step when clicked inside highlighted area.,Vurgulanan alanın içine tıklandığında bir sonraki adıma geçilir.,
Mozilla doesn't support :has() so you can pass parent selector here as workaround,"Mozilla :has() işlevini desteklemez, bu nedenle geçici çözüm olarak üst seçiciyi buraya aktarabilirsiniz",
Multiplier Field,Çarpan Alanı,
Must be a publicly accessible Google Sheets URL,Herkese açık bir Google E-Tablolar URL'si olmalıdır,
"Must be of type ""Attach Image""",Resim Eki Formatında Olmalıdır,
Mute Sounds,Sistem Seslerini Kapat,
My Profile,Profilim,
My Settings,Ayarlarım,
Name,Adı,
Naming,Adlandırma,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>autoincrement</b> - Uses Databases' Auto Increment feature</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Adlandırma Seçenekleri:
<ol><li><b>alan:[alanadı]</b> - Alana Göre</li><li><b>otomatik artırma</b> - Veritabanlarının Otomatik Artırma özelliğini kullanır</li><li><b>naming_series:</b> - Adlandırma Serisine Göre (naming_series adlı alan mevcut olmalıdır)</li><li><b>İstem</b> - Kullanıcıdan bir ad ister</li><li><b>[seri]</b> - Önek ile seri (nokta ile ayrılmış); örneğin PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Tüm köşeli parantezli sözcükleri (alan adları, tarih sözcükleri (GG, AA, YY), seri) değerleriyle değiştirir. Köşeli parantezlerin dışında herhangi bir karakter kullanılabilir.</li></ol>",
