Expert,Ekspert,
Expiration time,Vrijeme isteka,
Expire Notification On,Obavještenje o isteku na dan,
Expired,Istekla,
Expires In,Ističe za,
Expires On,ističe,
Expiry time of QR Code Image Page,Vrijeme isteka stranice sa slikom QR koda,
Export,Izvoz,
Export From,Izvoz iz,
Export the data without any header notes and column descriptions,Izvezite podatke bez ikakvih bilješki u zaglavlju i opisa kolona,
Export without main header,Izvoz bez glavnog zaglavlja,
Expose Recipients,Izloži primaoce,
Expression,Izraz,
Expression (old style),Izraz (stari stil),
"Expression, Optional","Izraz, opciono",
Extra Parameters,Dodatni parametri,
Facebook,Facebook,
Fail,Fail,
Failed,Nije uspio,
Failed Emails,Neuspješna e-pošta,
Failed Job Count,Broj neuspjelih poslova,
Failed Jobs,Neuspješni Poslovi,
Failed Logins (Last 30 days),Neuspješne Prijave (posljednjih 30 dana),
Failing Scheduled Jobs (last 7 days),Neuspjeli Zakazani Poslovi (zadnjih 7 dana),
Failure Rate,Stopa neuspjeha,
FavIcon,FavIcon,
Fax,Fax,
Featured,Istaknuto,
Feedback,Povratna veza,
Feedback Request,Zahtjev za povratne informacije,
Fetch From,Dohvati od,
Fetch on Save if Empty,Dohvati na Spremi ako je prazno,
Field,polje,
Field Description,Opis polja,
Field Name,Naziv polja,
Field To Check,Polje za provjeru,
Field Type,Vrsta polja,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Polje koje predstavlja stanje radnog toka transakcije (ako polje nije prisutno, stvorit će se novo skriveno prilagođeno polje)",
Field to Track,Polje za praćenje,
Fieldname,"Podataka, Naziv Polja",
Fields,Polja,
Fields Multicheck,Polja Multicheck,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Polja razdvojena zarezom (,) biće uključena u listu „Pretraži po“ dijaloga Pretraga",
Fieldtype,Polja,
File,Datoteka,
File Backup,Sigurnosna kopija datoteke,
File Information,Informacije o datoteci,
File Name,Naziv datoteke,
File Size,Veličina datoteke,
File Storage,Pohrana Datoteka,
File Type,Vrsta datoteke,
File URL,URL datoteke,
Files,Datoteke,
Filter Data,Filtriraj podatke,
Filter List,Filter lista,
Filter Meta,Filter metapodaci,
Filter Name,Filter nazivi,
Filter Values,Filter vrijednosti,
Filtered By,Filtrirano po,
Filters,Filteri,
Filters Configuration,Konfiguracija filtera,
Filters Display,Prikaz filtera,
Filters JSON,Filteri JSON,
Filters Section,Odjeljak filtera,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Filtri će biti dostupni putem <code>filters</code>. <br><br>Pošalji izlaz kao <code>result = [result]</code>, ili za stari stil <code>data = [columns], [result]</code>",
Finished,Završeno,
Finished At,Završeno u,
First Day of the Week,Prvi dan u sedmici,
First Name,Ime,
First Success Message,Prva poruka o uspjehu,
Flag,Zastavica,
Float,Plutajući,
Float Precision,Preciznost plutanja,
Fold,Presavij,
Folder,Fascikla,
Folder Name,Naziv fascikle,
Folio,Folio,
Font,Font,
Font Properties,Svojstva fonta,
Font Size,Veličina fonta,
Fonts,Fontovi,
Footer,Podnožje,
"Footer ""Powered By""","Podnožje ""Powered By""",
Footer Based On,Podnožje na osnovu,
Footer Content,Podnožje sadržaj,
Footer Details,Podnožje detalji,
Footer HTML,Podnožje HTML,
Footer Image,Podnožje slika,
Footer Items,Podnožje stavke,
Footer Logo,Podnožje logo,
Footer Script,Skripta u podnožju,
Footer Template,Šablon podnožja,
Footer Template Values,Vrijednosti šablona podnožja,
Footer will display correctly only in PDF,Podnožje će se ispravno prikazati samo u PDF-u,
For DocType Link / DocType Action,Za DocType Veza / DocType Akcija,
For Document Event,Za događaj dokumenta,
"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Za Veze unesite DocType kao raspon. Za Odabir unesite popis opcija, svaku u novom redu.",
For User,Za korisnika,
For Value,Za vrijednost,
For example: {} Open,Na primjer: {} Otvori,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Za pomoć pogledajte <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">API i primjere Klijentske skriptet</a>",
"For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com","Za više adresa, unesite adresu u drugu liniju. npr. test@test.com ⏎ test1@test.com",
Force,Prisilno,
Force Re-route to Default View,Prisilno preusmjeravanje na zadani prikaz,
Force Show,Prisilno prikaži,
Force User to Reset Password,Prisilite korisnika da resetuje lozinku,
Force Web Capture Mode for Uploads,Prisilni način web hvatanja za prijenose,
Form,Obrazac,
Form Builder,Alat za izradu obrazaca,
Form Dict,Obrazac Dict,
Form Settings,Postavke obrasca,
Form Tour,Obilazak obrazaca,
Form Tour Step,Korak obilaska obrasca,
Form URL-Encoded,Obrazac URL kodiran,
Format,Format,
Format Data,Format podataka,
Forward To Email Address,Proslijedi na adresu e-pošte,
Fraction,Razlomak,
Fraction Units,Jedinice dijela,
Frappe,Frappe,
Frappe Support,Frappe podrška,
Frequency,frekvencija,
Friday,Petak,
From,Od,
From Date,Od datuma,
From Date Field,Iz polja datuma,
From Full Name,Od puno ime,
From User,Od korisnika,
Full,Potpuno,
Full Name,Ime i prezime,
Full Width,Puna širina,
Function,Funkcija,
GET,GET,
GMail,Gmail,
GNU Affero General Public License,GNU Affero General Public License,
GNU General Public License,GNU General Public License,
Gantt,Gantogram,
Gender,Rod,
Generate Keys,Generiši ključeve,
Geolocation,Geolokacija,
Get Contacts,Preuzmi kontakte,
Get a preview of generated names with a series.,Dobijte pregled generisanih imena sa serijom.,
Get notified when an email is received on any of the documents assigned to you.,Dobijte obavještenje kada primite e-poštu o bilo kojem od dokumenata koji su vam dodijeljeni.,
Get your globally recognized avatar from Gravatar.com,Nabavite svoj globalno priznati avatar sa Gravatar.com,
Git Branch,Git Branch,
GitHub,GitHub,
Global Search DocType,Globalna pretraga DocType,
Global Search Settings,Postavke globalne pretrage,
Global Unsubscribe,Globalno otkazivanje pretplate,
Go to Page,Idi na stranicu,
Go to this URL after completing the form,Idite na ovaj URL nakon popunjavanja obrasca,
Google,Google,
Google Analytics ID,Google Analytics ID,
Google Analytics anonymise IP,Google Analytics anonymise IP,
Google Calendar,Google kalendar,
Google Calendar Event ID,ID događaja Google kalendara,
Google Calendar ID,ID Google kalendara,
Google Contacts,Google kontakti,
Google Contacts Id,Id Google kontakata,
Google Drive,Google disk,
Google Drive Picker,Birač Google diska,
Google Drive Picker Enabled,Birač Google diska je omogućen,
Google Font,Google Font,
Google Meet Link,Google Meet veza,
Google Settings,Google postavke,
Google Snippet Preview,Google Snippet pregled,
Grant Type,Vrsta granta,
Gray,Sivo,
Green,Zelenilo,
Grid Page Length,Mreža Dužina Stranice,
Group,Grupa,
Group By,Group By,
Group By Based On,Grupiši na osnovu,
Group By Type,Grupiši po vrsti,
Group Object Class,Grupna klasa objekata,
HEAD,HEAD,
HH:mm,HH:mm,
HH:mm:ss,HH:mm:ss,
HTML,HTML,
HTML Editor,HTML uređivač,
HTML Page,HTML stranica,
HTML for header section. Optional,HTML za sekciju zaglavlja. Opciono,
Half,Pola,
Half Yearly,Polu godišnji,
Half-yearly,Polugodišnje,
Handled Emails,Obrađena e-pošta,
Has  Attachment,Ima prilog,
Has Domain,Ima domenu,
Has Next Condition,Ima sljedeći uslov,
Has Role,Ima ulogu,
Has Web View,Ima web pregled,
Header,Zaglavlje,
Header HTML,HTML zaglavlja,
Header Script,Skripta zaglavlja,
Header and Breadcrumbs,Zaglavlje i krušne mrvice,
"Header, Robots","Zaglavlje, Roboti",
Headers,Zaglavlja,
Heading,Naslov,
Heatmap,Toplotna karta,
Help,Pomoć,
Help Article,Pomoć član,
Help Articles,Članci pomoći,
Help Category,Kategorija pomoći,
Help Dropdown,Padajući meni pomoći,
Help HTML,Help HTML,
"Help: To link to another record in the system, use ""/app/note/[Note Name]"" as the Link URL. (don't use ""http://"")","Pomoć: Za povezivanje s drugim zapisom u sustavu koristite ""/app/note/[Naziv bilješke]"" kao URL veze. (nemojte koristiti ""http://"")",
Helpful,Korisno,
Helvetica,Helvetica,
Helvetica Neue,Helvetica Neue,
Hidden,Sakriveno,
Hidden Fields,Skrivena polja,
Hide,Sakrij,
Hide Block,Sakrij blok,
Hide Border,Sakrij obrub,
Hide Buttons,Sakrij dugmad,
Hide CTA,Sakrij CTA,
Hide Copy,Sakrij kopiju,
Hide Custom DocTypes and Reports,Sakrij prilagođene tipove dokumenata i izvještaje,
Hide Days,Sakrij dane,
Hide Descendants,Sakrij potomke,
Hide Login,Sakrij prijavu,
"Hide Previous, Next and Close button on highlight dialog.","Sakrij prethodni, sljedeći i zatvori dugme u dijaloškom okviru za označavanje.",
Hide Seconds,Sakrij sekunde,
"Hide Sidebar, Menu, and Comments","Sakrij bočnu traku, meni i komentare",
Hide Standard Menu,Sakrij standardni meni,
Hide descendant records of <b>For Value</b>.,Sakrij zapise potomaka <b>za vrijednost</b>.,
Hide footer in auto email reports,Sakrij podnožje u automatskim izvještajima e-pošte,
Hide footer signup,Sakrij prijavu u podnožju,
High,Visok,
Higher priority rule will be applied first,Prvo će se primijeniti pravilo višeg prioriteta,
Highlight,Istaknuto,
Home,dom,
Home Page,Početna stranica,
Home Settings,Početna postavke,
Hourly,Po satu,
Hourly Long,Po satu,
Hourly rate limit for generating password reset links,Ograničenje po satu za generisanje veza za resetovanje lozinke,
"How should this currency be formatted? If not set, will use system defaults","Kako treba formatirati ovu valutu? Ako nije postavljeno, koristit će se zadane postavke sistema",
ID (name) of the entity whose property is to be set,ID (naziv) entiteta čije svojstvo treba postaviti,
"IDs must contain only alphanumeric characters, not contain spaces, and should be unique.","ID-ovi moraju sadržavati samo alfanumeričke znakove, ne moraju sadržavati razmake i trebaju biti jedinstveni.",
IMAP Details,IMAP detalji,
IMAP Folder,IMAP fascikla,
IP Address,IP adresa,
Icon,Ikona,
Icon will appear on the button,Ikona će se pojaviti na dugmetu,
Identity Details,Detalji o identitetu,
Idx,Idx,
"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Ako je označeno Primijeni striktno korisničko dopuštenje i definirano je korisničko dopuštenje za DocType za korisnika, tada svi dokumenti u kojima je vrijednost veze prazna neće biti prikazani tom korisniku",
If Checked workflow status will not override status in list view,"Ako je označeno, status radnog tokaa neće nadjačati status u prikazu liste",
"If checked, all other workflows become inactive.","Ako je označeno, svi ostali radni tokovi postaju neaktivni.",
"If checked, negative numeric values of Currency, Quantity or Count would be shown as positive","Ako je označeno, negativne numeričke vrijednosti valute, količine ili broja biće prikazane kao pozitivne",
"If checked, users will not see the Confirm Access dialog.","Ako je označeno, korisnici neće vidjeti dijalog Potvrda pristupa.",
"If disabled, this role will be removed from all users.","Ako je onemogućena, ova uloga će biti uklonjena sa svih korisnika.",
"If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings","Ako je omogućeno, korisnik se može prijaviti s bilo koje IP adrese koristeći dvostruku autentifikaciju, to se također može postaviti za sve korisnike u sistemskim postavkama",
"If enabled, all responses on the web form will be submitted anonymously","Ako je omogućeno, svi odgovori u web formi bit će dostavljeni anonimno",
"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Ako je omogućeno, svi korisnici se mogu prijaviti sa bilo koje IP adrese koristeći dvofaktosku autetifikaciju. Ovo se također može podesiti samo za određene korisnike na korisničkoj stranici",
"If enabled, changes to the document are tracked and shown in timeline","Ako je omogućeno, promjene u dokumentu se prate i prikazuju na vremenskoj liniji",
"If enabled, document views are tracked, this can happen multiple times","Ako je omogućeno, pregledi dokumenata se prate, to se može dogoditi više puta",
"If enabled, the document is marked as seen, the first time a user opens it","Ako je omogućeno, dokument se označava kao viđen, kada ga korisnik prvi put otvori",
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.","Ako je omogućeno, obavještenje će se pojaviti u padajućem izborniku obavještenja u gornjem desnom uglu navigacijske trake.",
"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.","Ako je omogućeno, jačina lozinke će biti nametnuta na osnovu minimalne vrijednosti lozinke. Vrijednost 2 je srednje jaka, a 4 vrlo jaka.",
"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth","Ako je omogućeno, korisnici koji se prijavljuju s ograničene IP adrese neće biti upitani za dvofaktorsku autentifikaciju",
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Ako je omogućeno, korisnici će biti obaviješteni svaki put kada se prijave. Ako nije omogućeno, korisnici će biti obaviješteni samo jednom.",
"If left empty, the default workspace will be the last visited workspace","Ako ostane prazno, zadani radni prostor bit će posljednji posjećeni radni prostor",
If non standard port (e.g. 587),Ako nije standardni port (npr. 587),
"If non standard port (e.g. 587). If on Google Cloud, try port 2525.","Ako nije standardni port (npr. 587). Ako koristite Google Cloud, pokušajte s portom 2525.",
"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)","Ako port nije standardan (npr. POP3: 995/110, IMAP: 993/143)",
"If not set, the currency precision will depend on number format","Ako nije postavljeno, preciznost valute zavisiće o formatu broja",
"If set, only user with these roles can access this chart. If not set, DocType or Report permissions will be used.","Ako je postavljeno, samo korisnik sa ovim ulogama može pristupiti ovom grafikonu. Ako nije postavljeno, koristit će se dozvole DocType ili Report.",
"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
","Ukoliko je uslov zadovoljan korisnik će biti nagrađen bodovima. npr. doc.status == 'Zatvoreno'
",
"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","Ako korisnik ima provjerenu bilo koju ulogu, tada korisnik postaje ""Korisnik sistema"". ""Korisnik sistema"" ima pristup radnoj površini",
"If unchecked, the value will always be re-fetched on save.","Ako nije označeno, vrijednost će se uvijek ponovo dohvatiti prilikom spremanja.",
If user is the owner,Ako je korisnik vlasnik,
"If you set this, this Item will come in a drop-down under the selected parent.","Ako ovo postavite, ova stavka će se pojaviti u padajućem izborniku ispod odabrane matične stavke.",
"If your data is in HTML, please copy paste the exact HTML code with the tags.","Ako su vaši podaci u HTML-u, kopirajte i zalijepite tačan HTML kod sa oznakama.",
Ignore User Permissions,Zanemari korisničke dozvole,
Ignore XSS Filter,Zanemarite XSS filter,
Ignore attachments over this size,Zanemarite priloge veće od ove veličine,
Ignored Apps,Ignorisane aplikacije,
Image,Slika,
Image Field,Polje slike,
Image Height,Visina slike,
Image Link,Veza slike,
Image Width,Širina slike,
Impersonate,Oponašati,
Implicit,Implicitno,
Import,Uvoz,
Import File,Uvezi Datoteku,
Import File Errors and Warnings,Greške i Upozorenja pri Uvozu Datoteka,
Import Log,Uvoz Prijavite,
Import Log Preview,Pregled Zapisnika Uvoza,
Import Preview,Pregled Uvoza,
Import Type,Tip Uvoza,
Import Warnings,Import Upozorenja,
Import from Google Sheets,Importiraj iz Google Sheets,
In Days,U danima,
In Filter,U filteru,
In Global Search,U globalnoj pretrazi,
In List Filter,U filteru liste,
In List View,U prikazu liste,
In Preview,U pregledu,
In Reply To,U odgovoru na,
In Standard Filter,U standardnom filteru,
In points. Default is 9.,U bodovima. Podrazumijevano je 9.,
In seconds,U sekundama,
Inbox,Pristigla pošta,
Inbox User,Korisnik pristigle pošte,
Include Name Field,Uključi polje naziva,
Include Search in Top Bar,Uključite pretragu u gornju traku,
Include Web View Link in Email,Uključite vezu za web pregled u e-poštu,
Incoming (POP/IMAP) Settings,Dolazne (POP/IMAP) postavke,
Incoming Emails (Last 7 days),Dolazna e-pošta (posljednjih 7 dana),
Incoming Server,Dolazni server,
Incoming Settings,Dolazne postavke,
Index,Indeks,
Index Web Pages for Search,Indeksirajte web stranice za pretragu,
Indexing authorization code,Autorizacijski kod za indeksiranje,
Indexing refresh token,Token za osvježavanje indeksiranja,
Indicator,Indikator,
Indicator Color,Boja boje,
Info,Info,
Initial Sync Count,Početni broj sinkronizacije,
InnoDB,InnoDB,
Insert After,Umetni poslije,
Insert New Records,Ubaci Nove Zapise,
Insert Style,Umetni stil,
Installed Application,Instalirana aplikacija,
Installed Applications,Instalirane aplikacije,
Instructions,Instrukcije,
Int,Int,
Integration Request,Zahtjev za integraciju,
Integrations,Integracije,
Integrations can use this field to set email delivery status,Integracije mogu koristiti ovo polje za postavljanje statusa isporuke e-pošte,
Inter,Inter,
Interests,Interesi,
Intermediate,Srednji,
Internal record of document shares,Interna evidencija djeljenja dokumenata,
Intro Video URL,URL uvodnog videa,
Introduce your company to the website visitor.,Predstavite svoju kompaniju posjetitelju web stranice.,
Introduction,Uvod,
Introductory information for the Contact Us Page,Uvodne informacije za stranicu Kontaktirajte nas,
Introspection URI,Introspekcija URI,
Invalid,Nevažeći,
Inverse,Obrnuto,
Is Active,Je aktivan,
Is Attachments Folder,Je fascikla sa prilozima,
Is Calendar and Gantt,Je Kalendar i Gant,
Is Child Table,Je podređena tabela,
Is Complete,Je kompletno,
Is Completed,Je kompletirano,
Is Custom,Prilagođeno je,
Is Custom Field,Prilagođeno je polje,
Is Default,Je podrazumjevani,
Is Dynamic URL?,Je li dinamički URL?,
Is Folder,Je skica,
Is Hidden,Skriveno je,
Is Home Folder,Je početna fascikla,
Is Mandatory Field,Obavezno je polje,
Is Optional State,Opciono je stanje,
Is Primary,Primarno je,
Is Primary Contact,Primarni je kontakt,
Is Primary Mobile,Primarni je mobilni,
Is Primary Phone,Primarni je telefon,
Is Private,Privatno je,
Is Public,Javno je,
Is Published Field,Polje je objavljeno,
Is Query Report,Je Izvještaj o upitu,
Is Remote Request?,Je li daljinski zahtjev?,
Is Single,Je samac,
Is Skipped,Preskočeno je,
Is Spam,Je neželjena pošta,
Is Standard,Standard,
Is Submittable,Može se podnijeti,
Is System Generated,Sistem Generisno,
Is Table,Je tabela,
Is Table Field,Je polje tabele,
Is Tree,Je stablo,
Is Unique,Je unikatno,
Is Virtual,Je virtualno,
Item Label,Oznaka stavke,
Item Type,Vrsta stavke,
JS,JS,
JS Message,JS poruka,
JSON,JSON,
JSON Request Body,JSON tijelo zahtjeva,
JavaScript,JavaScript,
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},JavaScript format: frappe.query_reports['REPORTNAME'] = {},
Javascript,JavaScript,
Jinja,Jinja,
Job ID,ID posla,
Job Id,Id posla,
Job Info,Informacije o poslu,
Job Name,Naziv posla,
Job Status,Status posla,
Kanban,Kanban,
Kanban Board,Kanban odbora,
Kanban Board Column,Kolona Kanban ploče,
Kanban Board Name,Naziv Kanban ploče,
Keep track of all update feeds,Pratite sve feedove ažuriranja,
Keeps track of all communications,Prati sve komunikacije,
Key,Ključ,
Keyboard Shortcuts,Prečice na tastaturi,
Keycloak,Keycloak,
Knowledge Base Contributor,Saradnik baze znanja,
Knowledge Base Editor,Uređivač baze znanja,
LDAP Auth,LDAP autentifikacija,
LDAP Custom Settings,LDAP prilagođene postavke,
LDAP Email Field,LDAP polje e-pošte,
LDAP First Name Field,LDAP polje imena,
LDAP Group,LDAP grupa,
LDAP Group Field,Polje LDAP grupe,
LDAP Group Mapping,LDAP grupno mapiranje,
LDAP Group Mappings,LDAP grupna mapiranja,
LDAP Group Member attribute,Atribut člana LDAP grupe,
LDAP Last Name Field,LDAP polje prezimena,
LDAP Middle Name Field,LDAP polje srednjeg imena,
LDAP Mobile Field,LDAP polje mobitela,
LDAP Phone Field,LDAP telefonsko polje,
LDAP Search String,LDAP niz za pretraživanje,
LDAP Search and Paths,LDAP pretraga i staze,
LDAP Security,LDAP sigurnost,
LDAP Server Settings,Postavke LDAP servera,
LDAP Server Url,Url LDAP servera,
LDAP Settings,LDAP postavke,
LDAP User Creation and Mapping,Kreiranje i mapiranje LDAP korisnika,
LDAP Username Field,LDAP polje za korisničko ime,
LDAP search path for Groups,LDAP staza pretraživanja za Grupe,
LDAP search path for Users,LDAP staza pretraživanja za korisnike,
Label,Oznaka,
Label Help,Pomoć za oznake,
Label and Type,Oznaka i vrsta,
Landing Page,Dolazna stranica,
Language,Jezik,
Language Code,Kod jezika,
Language Name,Naziv jezika,
Last 10 active users,Zadnjih 10 aktivnih korisnika,
Last Active,Zadnje aktivno,
Last Backup On,Zadnja sigurnosna kopija u,
Last Execution,Zadnje izvršavanje,
Last Heartbeat,Zadnji Heartbeat,
Last IP,Zadnji IP,
Last Known Versions,Posljednje poznate verzije,
Last Login,Zadnja prijava,
Last Month,Zadnji mjesec,
Last Name,Prezime,
Last Password Reset Date,Poslednji datum resetovanja lozinke,
Last Point Allocation Date,Datum dodjele posljednjeg poena,
Last Quarter,Zadnji kvartal,
Last Reset Password Key Generated On,Ključ za poništavanje lozinke je zadnji put generisan,
Last Sync On,Zadnja sinhronizacija u,
Last Synced On,Zadnja put sinhronizovano,
Last User,Zadnji korisnik,
Last Week,Prošle sedmice,
Last Year,Prošle godine,
Lead Conversion Time,Vrijeme Konverzije Potencijalnog Klijenta,
Leaderboard,Poredak,
Leave blank to repeat always,Ostavite prazno da se uvijek ponavlja,
Ledger,Glavna knjiga,
Left,Lijevo,
Left Bottom,Lijevo dolje,
Left Center,Lijevo cetar,
Legal,Pravni,
Length,Dužine,
Letter,Pismo,
Letter Head,Zaglavlje,
Letter Head Based On,Zaglavlje pisma na temelju,
Letter Head Image,Slika zaglavlja pisma,
Letter Head Name,Naziv zaglavlja pisma,
Letter Head in HTML,Zaglavlje pisma u HTML-u,
Level,Nivo,
Level Name,Naziv nivoa,
License,Licenca,
License Type,Vrsta licence,
Light,Svijetlo,
Light Blue,Svijetlo plava,
Light Color,Svijetla boja,
Like,Kao,
Like limit,Ograničenje lajkova,
Like limit per hour,Ograničenje lajkova po satu,
Likes,Like,
Limit,Limit,
Limit Number of DB Backups,Ograničenje broja rezervnih kopija DB,
Line,Linija,
Link,Veza,
Link Cards,Kartice veza,
Link Count,Broj veza,
Link Details,Detalji veze,
Link DocType,Veza DocType,
Link Document Type,Veza tipa dokumenta,
Link Field Results Limit,Ograničenje rezultata polja veze,
Link Fieldname,Naziv polja veze,
Link Filters,Filteri Veza,
Link Name,Naziv veze,
Link Title,Naslov veze,
Link To,Poveži sa,
Link Type,Vrsta veze,
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)","Veza koja je početna stranica web stranice. Standardni linkovi (početna, prijava, proizvodi, blog, o, kontakt)",
Link to the page you want to open. Leave blank if you want to make it a group parent.,Veza do stranice koju želite otvoriti. Ostavite prazno ako želite da bude nadređeni grupe.,
Linked,Povezano,
Linked Documents,Povezani dokumenti,
Links,Veze,
List,Lista,
List / Search Settings,Lista / Postavke pretrage,
List Columns,Popis kolona,
List Filter,Filter liste,
List Settings,Postavke Liste,
List View Settings,Postavke prikaza liste,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","Navedite kao [{""label"": _(""Jobs""), ""route"":""jobs""}]",
List of patches executed,Lista izvršenih zakrpa,
List setting message,Poruka podešavanja liste,
Load Balancing,Load Balancing,
Location,Lokacija,
Log,Dnevnik,
Log Data,Podaci dnevnika,
Log DocType,Log DocType,
Log Index,Indeks dnevnika,
Log Setting User,Korisnik postavki dnevnika,
Log Settings,Postavke dnevnika,
Log out,Odjava,
Login,Prijava,
Login After,Prijava nakon,
Login Before,Prijavia prije,
Login Methods,Metode prijave,
Login Page,Stranica za prijavu,
Login required,Prijava je obavezna,
Login with email link,Prijavite se putem email veze,
Login with email link expiry (in minutes),Prijavite se sa istekom veze e-pošte (u minutama),
Logout,Odjava,
Logout All Sessions on Password Reset,Odjavi se sa svih sesija na poništavanju lozinke,
Logout From All Devices After Changing Password,Odjava sa svih uređaja nakon promjene lozinke,
Logs To Clear,Dnevnici za brisanje,
Logs to Clear,Dnevnici za brisanje,
Long Text,Dugi tekst,
Low,Nizak,
MIT License,MIT licenca,
Main Section,Glavna sekcija,
Main Section (HTML),Glavna sekcija (HTML),
Main Section (Markdown),Glavna sekcija (Markdown),
Maintenance Manager,Održavanje Manager,
Maintenance User,Održavanje korisnika,
Major,Glavni,
"Make ""name"" searchable in Global Search","Neka ""ime"" bude pretraživo u globalnoj pretrazi",
Make Attachment Public (by default),Učini prilog javnim (standard),
Make Attachments Public by Default,Učini priloge javnim prema zadanim postavkama,
Make sure to configure a Social Login Key before disabling to prevent lockout,Obavezno konfigurišite ključ za prijavu putem društvenih mreža prije onemogućavanja kako biste spriječili zaključavanje,
Mandatory,Obavezan,
Mandatory Depends On,Obavezno zavisi od,
Mandatory Depends On (JS),Obavezno zavisi od (JS),
Map,Mapa,
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,Mapirajte parametre rute u varijable obrasca. Primjer <code>/project/&lt;name&gt;</code>,
Margin Bottom,Donja margina,
Margin Left,Lijeva margina,
Margin Right,Desna margina,
Margin Top,Gornja margina,
MariaDB Variables,MariaDB Varijable,
Markdown,Markdown,
Markdown Editor,Markdown Editor,
Marked As Spam,Označeno kao neželjena pošta,
Marketing Campaign,Marketinška kampanja,
Max 500 records at a time,Maksimalno 500 zapisa odjednom,
Max Attachments,Maksimalno priloga,
Max File Size (MB),Maksimalna veličina datoteke (MB),
Max Height,Maksimalna visina,
Max Length,Maksimalna dužina,
Max Value,Maksimalna vrijednost,
Max attachment size,Maksimalna Veličina Priloga,
Max auto email report per user,Maksimalno automatskih izvještaja putem e-pošte po korisniku,
Maximum,Maksimum,
Maximum Number of Fields,Maksimalni broj polja,
Maximum Points,Maksimalni broj bodova,
"Maximum points allowed after multiplying points with the multiplier value
(Note: For no limit leave this field empty or set 0)","Maksimalni dozvoljeni broj bodova nakon množenja bodova sa vrijednošću množitelja
(Napomena: Bez ograničenja ostavite ovo polje prazno ili postavite 0)",
Medium,Srednji,
Meeting,Sastanak,
Meets Condition?,Ispunjava uslove?,
Memory Usage,Upotreba Memorije,
Mention,Spominjanje,
Mentions,Spominjanja,
Message,Poruka,
Message (HTML),Poruka (HTML),
Message (Markdown),Poruka (Markdown),
Message Examples,Primjeri poruka,
Message ID,ID poruke,
Message Parameter,Parametar poruke,
Message Type,Vrsta poruke,
Message to be displayed on successful completion,Poruka će se prikazati po uspješnom završetku,
Message-id,Poruka-id,
Messages,Poruke,
Meta,Meta,
Meta Description,Meta opis,
Meta Image,Meta slika,
Meta Tags,Meta tagovi,
Meta Title,Meta naslov,
Meta description,Meta Opis,
Meta image,Meta Slika,
Meta title,Meta Naziv,
Method,Način,
Mid Center,Sredina centar,
Middle Name,Srednje ime,
Milestone,Prekretnica,
Milestone Tracker,Praćenje prekretnica,
Minimum,Minimum,
Minimum Password Score,Minimalna ocjena lozinke,
Minor,Manji,
Mobile No,Br. mobilnog telefona,
Modal Trigger,Modalni okidač,
Module,Modul,
Module (for export),Modul (za izvoz),
Module Def,Modul Def,
Module HTML,Modul HTML,
Module Name,Naziv modula,
Module Onboarding,Modul Uključenje,
Module Profile,Profil modula,
Module Profile Name,Naziv profila modula,
Modules HTML,Moduli HTML,
Monday,Ponedjeljak,
Monospace,Monospace,
Monthly,Mjesečno,
Monthly Long,Mjesečno trajanje,
More Information,Više informacija,
More content for the bottom of the page.,Više sadržaja na dnu stranice.,
Move to next step when clicked inside highlighted area.,Prijeđite na sljedeći korak kada kliknete unutar označenog područja.,
Mozilla doesn't support :has() so you can pass parent selector here as workaround,Mozilla ne podržava :has() tako da ovdje možete proslijediti nadređeni birač kao zaobilazno rješenje,
Multiplier Field,Polje množitelja,
Must be a publicly accessible Google Sheets URL,Mora biti javno dostupan URL Google tabela,
"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))","Mora biti zatvoren u '()' i uključiti '{0}', što je čuvar mjesta za korisničko/prijavno ime. tj (&(objectclass=user)(uid={0}))",
