"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Los campos separados por coma (,) se incluirán en el area ""Buscar por"" en el cuadro de búsqueda",
Fieldtype,FieldType,
File,Archivo,
File Backup,Archivo de Respaldo,
File Information,Información del archivo,
File Name,Nombre del Archivo,
File Size,Tamaño de archivo,
File Storage,Almacenamiento de archivos,
File Type,Tipo de Archivo,
File URL,URL del archivo,
Files,Archivos,
Filter Data,Filtrar datos,
Filter List,Lista de Filtros,
Filter Meta,Filtro Meta,
Filter Name,Nombre del Filtro,
Filter Values,Valores del Filtro,
Filtered By,Filtrado por,
Filters,Filtros,
Filters Configuration,Configuración de filtros,
Filters Display,Visualización de Filtros,
Filters JSON,Filtros JSON,
Filters Section,Sección de filtros,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Los filtros serán accesibles a través de <code>filters</code>. <br><br>Envíe la salida como <code>resultado = [resultado]</code>, o para el estilo antiguo <code>datos = [columnas], [resultado]</code>",
Finished,Terminado,
Finished At,Terminado el,
First Day of the Week,Primer día de la semana,
First Name,Primer Nombre,
First Success Message,Primer Mensaje de Éxito,
Flag,Bandera,
Float,Coma Flotante,
Float Precision,Factor de Redondeo,
Fold,Plegar,
Folder,Carpeta,
Folder Name,Nombre de la carpeta,
Folio,Folio,
Font,Fuente,
Font Properties,Propiedades de fuente,
Font Size,Tamaño de la fuente,
Fonts,Fuentes,
Footer,Pie de página,
"Footer ""Powered By""","Pie de página ""Desarrollado por""",
Footer Based On,Pie de página basado en,
Footer Content,Contenido del Pie de Página,
Footer Details,Detalles del Pie de Página,
Footer HTML,HTML de pie de página,
Footer Image,Imagen del Pie de Página,
Footer Items,Elementos de pie de página,
Footer Logo,Logotipo de pie de página,
Footer Script,Script de Pie de Página,
Footer Template,Plantilla de pie de página,
Footer Template Values,Valores de plantilla de pie de página,
Footer will display correctly only in PDF,El pie de página se mostrará correctamente solo en PDF,
For DocType Link / DocType Action,Para DocType Link / DocType Action,
For Document Event,Para evento de documento,
"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Para Enlaces, introduzca el DocType como rango.
Para Seleccionar, introduzca la lista de Opciones, cada una en una nueva línea.",
For User,Por Usuario,
For Value,Por valor,
For example: {} Open,Por ejemplo: {} Abrir,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Para obtener ayuda, consulte <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Ejemplos y API de script de cliente</a>",
"For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com","Para varias direcciones, introduzca la dirección en una línea diferente. Por ejemplo: test@test.com ⏎ test1@test.com",
Force,Fuerza,
Force Re-route to Default View,Forzar redireccionamiento a la vista predeterminada,
Force Show,Forzar a Mostrar,
Force User to Reset Password,Forzar al usuario a restablecer la contraseña,
Force Web Capture Mode for Uploads,Forzar el modo de captura web para las cargas,
Form,Formulario,
Form Builder,Creador de Formularios,
Form Dict,Diccionario del Formulario,
Form Settings,Configuraciones de formulario,
Form Tour,Recorrido por formularios,
Form Tour Step,Formulario de paso de visita,
Form URL-Encoded,Formulario codificado en URL,
Format,Formato,
Format Data,Formato de datos,
Forward To Email Address,Reenviar a la dirección de correo electrónico,
Fraction,Fracción,
Fraction Units,Fracción de unidades,
Frappe,Frapé,
Frappe Support,Soporte de Frappe,
Frequency,Frecuencia,
Friday,Viernes,
From,Desde,
From Date,Desde la fecha,
From Date Field,Desde campo de fecha,
From Full Name,Desde Nombre Completo,
From User,Del usuario,
Full,Completo,
Full Name,Nombre completo,
Full Width,Ancho completo,
Function,Función,
GET,GET,
GMail,GMail,
GNU Affero General Public License,Licencia Pública General de GNU Affero,
GNU General Public License,Licencia Pública General de GNU,
Gantt,Gantt,
Gender,Género,
Generate Keys,Generar Llaves,
Geolocation,Geolocalización,
Get Contacts,Obtener Contactos,
Get a preview of generated names with a series.,Obtenga una vista previa de los nombres generados con una serie.,
Get notified when an email is received on any of the documents assigned to you.,Reciba una notificación cuando se reciba un correo electrónico sobre cualquiera de los documentos que se le hayan asignado.,
Get your globally recognized avatar from Gravatar.com,Obtenga su avatar reconocido globalmente desde Gravatar.com,
Git Branch,Rama de Git,
GitHub,GitHub,
Global Search DocType,Búsqueda global DocType,
Global Search Settings,Configuración de búsqueda global,
Global Unsubscribe,Darse de baja globalmente,
Go to Page,Ir a la pagina,
Go to this URL after completing the form,Ir a esta dirección después de completar el formulario.,
Google,Google,
Google Analytics ID,ID de Google Analytics,
Google Analytics anonymise IP,Anonimato IP de Google Analytics.,
Google Calendar,Calendario de Google,
Google Calendar Event ID,ID de evento de Google Calendar,
Google Calendar ID,ID de Google Calendar,
Google Contacts,Contactos de Google,
Google Contacts Id,Id de contactos de Google,
Google Drive,Google Drive,
Google Drive Picker,Google Drive Picker,
Google Drive Picker Enabled,Selector de Google Drive habilitado,
Google Font,Fuente de Google,
Google Meet Link,Enlace Google Meet,
Google Settings,Configuraciones de Google,
Google Snippet Preview,Vista previa de fragmentos de Google,
Grant Type,Tipo de Subvención,
Gray,Gris,
Green,Verde,
Group,Grupo,
Group By,Agrupar por,
Group By Based On,Agrupar por según,
Group By Type,Agrupar por tipo,
Group Object Class,Clase de Objeto Grupo,
HEAD,HEAD,
HH:mm,HH: mm,
HH:mm:ss,HH: mm: ss,
HTML,HTML,
HTML Editor,Editor de HTML,
HTML Page,Página HTML,
HTML for header section. Optional,HTML para la sección de encabezado. opcional,
Half,Mitad,
Half Yearly,Semestral,
Half-yearly,Medio año,
Handled Emails,Correos Manejados,
Has  Attachment,Tiene Adjunto,
Has Domain,Tiene Dominio,
Has Next Condition,Tiene siguiente condición,
Has Role,Tiene Rol,
Has Web View,Tiene vista Web,
Header,Encabezado,
Header HTML,HTML de encabezado,
Header Script,Script de Cabecera,
Header and Breadcrumbs,Encabezado y migas de pan,
"Header, Robots","Encabezado, Robots",
Headers,Encabezados,
Heading,Encabezado,
Heatmap,Mapa de calor,
Help,Ayuda,
Help Article,Artículo de Ayuda,
Help Articles,Artículos de Ayuda,
Help Category,Categoría de Ayuda,
Help Dropdown,Menú desplegable de ayuda,
Help HTML,Ayuda 'HTML',
"Help: To link to another record in the system, use ""/app/note/[Note Name]"" as the Link URL. (don't use ""http://"")","Ayuda: Para vincular a otro registro en el sistema, use ""/app/note/[Note Name]"" como URL del vínculo. (no utilice ""http://"")",
Helpful,Útil,
Helvetica,Helvética,
Helvetica Neue,Helvetica Neue,
Hidden,Oculto,
Hidden Fields,Campos ocultos,
Hide,Esconder,
Hide Block,Ocultar bloque,
Hide Border,Ocultar borde,
Hide Buttons,Ocultar botones,
Hide CTA,Ocultar CTA,
Hide Copy,Ocultar copia,
Hide Custom DocTypes and Reports,Ocultar tipos de documentos e informes personalizados,
Hide Days,Ocultar días,
Hide Descendants,Ocultar descendientes,
Hide Login,Ocultar inicio de sesión,
"Hide Previous, Next and Close button on highlight dialog.","Ocultar los botones Anterior, Siguiente y Cerrar en el diálogo de resaltado.",
Hide Seconds,Ocultar segundos,
"Hide Sidebar, Menu, and Comments","Ocultar Barra Lateral, Menú y Comentarios",
Hide Standard Menu,Ocultar Menú Estándar,
Hide descendant records of <b>For Value</b>.,Ocultar registros descendientes de <b>Por valor</b>.,
Hide footer in auto email reports,Ocultar pie de página en informes de correo electrónico automático,
Hide footer signup,"Ocultar ""registrarse"" de pie de página",
High,Alto,
Higher priority rule will be applied first,La regla de mayor prioridad se aplicará primero,
Highlight,Resaltar,
Home,Inicio,
Home Page,Página de inicio,
Home Settings,Configuraciones de inicio,
Hourly,Cada Hora,
Hourly Long,Cada hora,
Hourly rate limit for generating password reset links,Límite de tarifa por hora para generar enlaces de restablecimiento de contraseña,
"How should this currency be formatted? If not set, will use system defaults","¿Cómo se debe formatear esta moneda? Si no se establece, el sistema utilizará los valores por defecto",
ID (name) of the entity whose property is to be set,Identificación ( nombre) de la entidad cuya propiedad va a establecerse,
"IDs must contain only alphanumeric characters, not contain spaces, and should be unique.","Los ID sólo deben contener caracteres alfanuméricos, no deben contener espacios y deben ser únicos.",
IMAP Details,Detalles IMAP,
IMAP Folder,Carpeta IMAP,
IP Address,Dirección IP,
Icon,Icono,
Icon will appear on the button,El icono aparecerá en el botón,
Identity Details,Detalles de Identidad,
Idx,Índice,
"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Si Aplicar Permisos de Usuario Estricto esta seleccionado y se ha definido Permiso de Usuario para un DocType para un Usuario, todos los documentos en los que el valor del enlace esté en blanco no se mostrarán a ese Usuario",
If Checked workflow status will not override status in list view,Si el estado de flujo de trabajo facturado no anulará el estado en la vista de lista,
"If checked, all other workflows become inactive.","Si se selecciona, los otros flujos de trabajo serán desactivados.",
"If checked, negative numeric values of Currency, Quantity or Count would be shown as positive","Si se marca, los valores numéricos negativos de Moneda, Cantidad o Recuento se mostrarán como positivos",
"If checked, users will not see the Confirm Access dialog.","Si se selecciona, los usuarios no podrán ver el cuadro de diálogo de confirmación de acceso.",
"If disabled, this role will be removed from all users.","Si está desactivado, este rol será eliminado de todos los usuarios.",
"If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings","Si está habilitado, el usuario puede iniciar sesión desde cualquier dirección IP utilizando la autenticación de dos factores, esto también se puede configurar para todos los usuarios en la configuración del sistema",
"If enabled, all responses on the web form will be submitted anonymously","Si está habilitado, todas las respuestas en el formulario web se enviarán de forma anónima.",
"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Si se activa, todos los usuarios pueden iniciar sesión desde cualquier dirección IP utilizando la Autenticación de Dos Factores. Esto también se puede establecer sólo para usuario(s) específico(s) en la Página de Usuario",
"If enabled, changes to the document are tracked and shown in timeline","Si está habilitado, los cambios en el documento se rastrean y se muestran en la línea de tiempo",
"If enabled, document views are tracked, this can happen multiple times","Si está habilitado, se realiza un seguimiento de las vistas de documentos, esto puede suceder varias veces",
"If enabled, the document is marked as seen, the first time a user opens it","Si está habilitado, el documento se marca como visto, la primera vez que un usuario lo abre",
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.","Si está habilitado, la notificación se mostrará en el menú desplegable de notificaciones en la esquina superior derecha de la barra de navegación.",
"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.","Si está activada, la fuerza de la contraseña se aplicará en función del valor de Puntuación mínima de contraseña. Un valor de 2 siendo fuerte medio y 4 siendo muy fuerte.",
"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth","Si está habilitado, a los usuarios que inicien sesión desde la Dirección IP Restringida, no se les solicitará la autenticación de dos factores.",
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Si está activado, los usuarios serán notificados cada vez que inicien sesión. Si no está habilitado, los usuarios solo serán notificados una vez.",
"If left empty, the default workspace will be the last visited workspace","Si se deja vacío, el Área de Trabajo predeterminado será la última Área de Trabajo visitado",
If non standard port (e.g. 587),Si el puerto no es estándar (por ejemplo 587 ),
"If non standard port (e.g. 587). If on Google Cloud, try port 2525.","Si el puerto no es estándar (p. Ej. 587). Si está en Google Cloud, intente con el puerto 2525.",
"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)","Si no es un puerto estándar (por ejemplo, POP3: 995/110, IMAP: 993/143)",
"If not set, the currency precision will depend on number format","Si no se establece, la precisión de la moneda dependerá del formato de número",
"If set, only user with these roles can access this chart. If not set, DocType or Report permissions will be used.","Si se establece, sólo los usuarios con estos roles podrán acceder a este gráfico. Si no se establece, se utilizarán los permisos DocType o Informe.",
"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
","Si la condición se cumple el usuario será recompensado con los puntos. ej. doc.status == 'Cerrado'
",
"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","Si el usuario tiene algún rol asignado, entonces el usuario se convierte en un ""Usuario del Sistema"". Los ""Usuarios del sistema"" tienen acceso al escritorio",
"If unchecked, the value will always be re-fetched on save.","Si no está marcado, el valor siempre será recuperado al guardar.",
If user is the owner,Si el usuario es el propietario,
"If you set this, this Item will come in a drop-down under the selected parent.","Si usted habilita esto, el elemento creará un menú desplegable",
"If your data is in HTML, please copy paste the exact HTML code with the tags.","Si los datos están en formato HTML, por favor copiar y pegar el código HTML exacto con las etiquetas.",
Ignore User Permissions,Ignorar los permisos de usuario,
Ignore XSS Filter,Ignorar filtro XSS,
Ignore attachments over this size,Ignorar los adjuntos mayores que este tamaño,
Ignored Apps,Aplicaciones ignoradas,
Image,Imagen,
Image Field,Campo de Imagen,
Image Height,Altura de la Imagen,
Image Link,Enlace a la Imagen,
Image Width,Ancho de la imagen,
Impersonate,Suplantar,
Implicit,Implícito,
Import,Importar / Exportar,
Import File,Importar archivo,
Import File Errors and Warnings,Importar errores y advertencias de archivos,
Import Log,Importar registro,
Import Log Preview,Vista previa de registro de importación,
Import Preview,Vista previa de importación,
Import Type,Tipo de importación,
Import Warnings,Advertencias de importación,
Import from Google Sheets,Importar desde Google Sheets,
In Days,En días,
In Filter,En filtro,
In Global Search,En Búsqueda Global,
In List Filter,En filtro de Lista,
In List View,En vista de lista,
In Preview,En vista previa,
In Reply To,En respuesta a,
In Standard Filter,En Filtro predeterminado,
In points. Default is 9.,En puntos. el valor por defecto es 9.,
In seconds,En segundos,
Inbox,Bandeja de entrada,
Inbox User,Usuario de la bandeja de entrada,
Include Name Field,Incluir campo de nombre,
Include Search in Top Bar,Incluir Buscar en Barra Superior,
Include Web View Link in Email,Enviar el enlace de la vista web del documento por correo electrónico,
Incoming (POP/IMAP) Settings,Configuración entrante (POP/IMAP),
Incoming Emails (Last 7 days),Correos electrónicos entrantes (últimos 7 días),
Incoming Server,Servidor entrante,
Incoming Settings,Configuración entrante,
Index,Índice,
Index Web Pages for Search,Índice de páginas web para búsqueda,
Indexing authorization code,Código de autorización de indexación,
Indexing refresh token,Token de actualización de indexación,
Indicator,Indicador,
Indicator Color,Color del indicador,
Info,Información,
Initial Sync Count,Conde de sincronización inicial,
InnoDB,InnoDB,
Insert After,Insertar Después,
Insert New Records,Insertar nuevos registros,
Insert Style,Insertar estilo,
Installed Application,Aplicación instalada,
Installed Applications,Aplicaciones instaladas,
Instructions,Instrucciones,
Int,Int,
Integration Request,Solicitud de integración,
Integrations,Integraciones,
Integrations can use this field to set email delivery status,Integraciones pueden utilizar este campo para establecer el estado de entrega de correo electrónico,
Inter,Inter.,
Interests,Intereses,
Intermediate,Intermedio,
Internal record of document shares,Registro interno de compartir documentos,
Intro Video URL,URL del vídeo de introducción,
Introduce your company to the website visitor.,Dar a conocer su empresa al visitante del sitio Web.,
Introduction,Introducción,
Introductory information for the Contact Us Page,Información preliminar de la página de contacto,
Introspection URI,URI de introspección,
Invalid,Inválido,
Inverse,inverso,
Is Active,Está activo,
Is Attachments Folder,Es carpeta Archivos adjuntos,
Is Calendar and Gantt,Es Calendario y Gantt,
Is Child Table,Es una tabla secundaria,
Is Complete,Esta completo,
Is Completed,Está completado,
Is Custom,Es personalizado,
Is Custom Field,Es un campo personalizado,
Is Default,Es por defecto,
Is Dynamic URL?,¿Es una URL dinámica?,
Is Folder,Es Carpeta,
Is Hidden,Está oculto,
Is Home Folder,Es Carpeta,
Is Mandatory Field,Es un campo obligatorio,
Is Optional State,Es un estado opcional,
Is Primary,Es primaria,
Is Primary Contact,Es el contacto principal,
Is Primary Mobile,Es el móvil principal,
Is Primary Phone,Es el teléfono principal,
Is Private,Es privado,
Is Public,Es público,
Is Published Field,Es campo publicable,
Is Query Report,Es Informe de Consulta,
Is Remote Request?,¿Es la solicitud remota?,
Is Single,Es individual,
Is Skipped,Se omite,
Is Spam,Es Spam,
Is Standard,Es estándar,
Is Submittable,Se puede validar,
Is System Generated,Es generado por el sistema,
Is Table,Es Tabla,
Is Table Field,Es campo de tabla,
Is Tree,Es árbol,
Is Unique,Es único,
Is Virtual,Es Virtual,
Item Label,Etiqueta de artículo,
Item Type,Tipo de artículo,
JS,JS,
JS Message,Mensaje JS,
JSON,JSON,
JSON Request Body,Cuerpo de solicitud JSON,
JavaScript,JavaScript,
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},Formato JavaScript: frappe.query_reports['REPORTNAME'] = {},
Javascript,Javascript,
Jinja,Jinja,
Job ID,Id del Trabajo,
Job Id,Id del Trabajo,
Job Info,Info de Trabajo,
Job Name,Nombre del Trabajo,
Job Status,Estado del Trabajo,
Kanban,Kanban,
Kanban Board,Tablero Kanban,
Kanban Board Column,Columna de Tablero Kanban,
Kanban Board Name,Nombre del Tablero Kanban,
Keep track of all update feeds,Mantener un registro de todos los canales de actualización,
Keeps track of all communications,Seguimiento de todas las comunicaciones,
Key,Clave,
Keyboard Shortcuts,Atajos de teclado,
Keycloak,Keycloak,
Knowledge Base Contributor,Contribudor de la Base de Conocimiento,
Knowledge Base Editor,Editor de la Base de Conocimiento,
LDAP Auth,Autenticación LDAP,
LDAP Custom Settings,Configuración personalizada de LDAP,
LDAP Email Field,Campo de correo electrónico de LDAP,
LDAP First Name Field,LDAP Campo Nombre,
LDAP Group,Grupo LDAP,
LDAP Group Field,Campo de grupo LDAP,
LDAP Group Mapping,Mapeo de grupo LDAP,
LDAP Group Mappings,Asignaciones de grupo LDAP,
LDAP Group Member attribute,Atributo Miembro del grupo LDAP,
LDAP Last Name Field,Campo de apellido LDAP,
LDAP Middle Name Field,Campo de segundo nombre de LDAP,
LDAP Mobile Field,Campo móvil LDAP,
LDAP Phone Field,Campo de teléfono LDAP,
LDAP Search String,Cadena de búsqueda LDAP,
LDAP Search and Paths,Búsqueda y rutas de LDAP,
LDAP Security,Seguridad LDAP,
LDAP Server Settings,Configuración del servidor LDAP,
LDAP Server Url,Url del servidor LDAP,
LDAP Settings,Configuraciones LDAP,
LDAP User Creation and Mapping,Creación y mapeo de usuarios LDAP,
LDAP Username Field,Campo nombre de usuario de LDAP,
LDAP search path for Groups,Ruta de búsqueda LDAP para Grupos,
LDAP search path for Users,Ruta de búsqueda LDAP para Usuarios,
Label,Etiqueta,
Label Help,Ayuda de 'Etiquetas',
Label and Type,Etiqueta y Tipo,
Landing Page,Pagina de inicio,
Language,Idioma,
Language Code,Código de lenguaje,
Language Name,Nombre del lenguaje,
Last 10 active users,Últimos 10 usuarios activos,
Last Active,Último Activo,
Last Backup On,Última copia de seguridad activada,
Last Execution,Última ejecución,
Last Heartbeat,Último latido,
Last IP,Última IP,
Last Known Versions,Últimas versiones conocidas,
Last Login,Último ingreso,
Last Month,El mes pasado,
Last Name,Apellido,
Last Password Reset Date,Fecha de restablecimiento de la última contraseña,
Last Point Allocation Date,Fecha de asignación del último punto,
Last Quarter,Último cuarto,
Last Reset Password Key Generated On,Última clave de restablecimiento de contraseña generada el,
Last Sync On,Última Sincronización Activada,
Last Synced On,Última sincronización en,
Last User,Último usuario,
Last Week,La semana pasada,
Last Year,El año pasado,
Lead Conversion Time,Tiempo de conversión de clientes potenciales,
Leaderboard,Tabla de líderes,
Leave blank to repeat always,Dejar en blanco para repetir siempre,
Ledger,Tabloide,
Left,Inactivo/Fuera,
Left Bottom,Izquierda inferior,
Left Center,Izquierda Centro,
Legal,Legal,
Length,Largo,
Letter,Carta,
Letter Head,Membrete,
Letter Head Based On,Cabecera de carta basada en,
Letter Head Image,Imagen de encabezado de carta,
Letter Head Name,Nombre del Encabezado,
Letter Head in HTML,Membrete en HTML,
Level,Nivel,
Level Name,Nombre de nivel,
License,Licencia,
License Type,Tipo de Licencia,
Light,Claro,
Light Blue,Azul claro,
Light Color,Color claro,
Like,Como,
Like limit,"Límite ""Me gusta""",
Like limit per hour,"Límite de ""Me gusta"" por hora",
Likes,Me Gustas,
Limit,Límite,
Limit Number of DB Backups,Número límite de copias de seguridad de base de datos,
Line,Línea,
Link,Enlace,
Link Cards,Tarjetas de enlace,
Link Count,Recuento de enlaces,
Link Details,Detalles del enlace,
Link DocType,Enlazar DocType,
Link Document Type,Tipo de documento de enlace,
Link Field Results Limit,Límite de resultados del campo de enlace,
Link Fieldname,Nombre del campo de enlace,
Link Filters,Filtros de Enlaces,
Link Name,Nombre del enlace,
Link Title,Título del Hipervínculo,
Link To,Enlace a,
Link Type,Tipo de enlace,
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)","Enlace que será la página principal de inicio del sitio web. Enlaces estándar (inicio, inicio de sesión, productos, blog, acerca de, contacto)",
Link to the page you want to open. Leave blank if you want to make it a group parent.,Enlace a la página que desea abrir. Dejar en blanco si desea que sea un grupo principal.,
Linked,Vinculado,
Linked Documents,Documentos vinculados,
Links,Enlaces,
List,Lista,
List / Search Settings,Configuración de Lista / Búsqueda,
List Columns,Lista de columnas,
List Filter,Filtro de Lista,
List Settings,Configuración de lista,
List View Settings,Configuración de vista de lista,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","Lista como [{ ""etiqueta"": _( ""trabajos""), ""ruta"": ""trabajos""}]",
List of patches executed,Lista de parches ejecutados,
List setting message,Mensaje de configuración de lista,
Load Balancing,Balanceo de carga,
Location,Ubicación,
Log,Registro,
Log Data,Dato de registro,
Log DocType,DocType de registros del sistema,
Log Index,Índice de registro,
Log Setting User,Usuario de configuración de registro,
Log Settings,Configuración de registro,
Log out,Cerrar sesión,
Login,Iniciar sesión,
Login After,Iniciar después,
Login Before,Iniciar antes,
Login Methods,Método de inicio de sesión,
Login Page,Página de inicio de sesión,
Login required,Es necesario iniciar sesión,
Login with email link,Iniciar sesión con enlace de correo,
Login with email link expiry (in minutes),Caducidad del inicio de sesión con enlace de correo electrónico (en minutos),
Logout,Salir,
Logout All Sessions on Password Reset,Cerrar sesión en todas las sesiones al restablecer la contraseña,
Logout From All Devices After Changing Password,Cerrar sesión en todos los dispositivos después de cambiar la contraseña,
Logs To Clear,Registros a borrar,
Logs to Clear,Registros a borrar,
Long Text,Texto largo,
Low,Bajo,
MIT License,Licencia MIT,
Main Section,Sección Principal,
Main Section (HTML),Sección principal (HTML),
Main Section (Markdown),Sección principal (Markdown),
Maintenance Manager,Gerente de Mantenimiento,
Maintenance User,Mantenimiento por usuario,
Major,Mayor,
"Make ""name"" searchable in Global Search","Hacer el ""nombre"" buscable en la búsqueda global",
Make Attachment Public (by default),Hacer público el archivo adjunto (por defecto),
Make Attachments Public by Default,Hacer públicos los archivos adjuntos por defecto,
Make sure to configure a Social Login Key before disabling to prevent lockout,Asegúrese de configurar una clave de inicio de sesión social antes de desactivar para evitar el bloqueo,
Mandatory,Obligatorio,
Mandatory Depends On,Obligatorio depende de,
Mandatory Depends On (JS),Obligatorio Depende de (JS),
Map,Mapa,
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,Asigne parámetros de ruta a variables de formulario. Ejemplo <code>/project/&lt;name&gt;</code>,
Margin Bottom,Margen inferior,
Margin Left,Margen izquierdo,
Margin Right,Margen derecho,
Margin Top,Margen superior,
MariaDB Variables,Variables de MariaDB,
Markdown,Markdown,
Markdown Editor,Editor Markdown,
Marked As Spam,Marcado como Spam,
Marketing Campaign,Campaña de Marketing,
Max 500 records at a time,Máximo 500 registros a la vez,
Max Attachments,Máximo de adjuntos,
Max File Size (MB),Tamaño máximo del archivo (MB),
Max Height,Altura Máxima,
Max Length,Longitud Máxima,
Max Value,Valor Máximo,
Max attachment size,Tamaño máximo de archivo adjunto,
Max auto email report per user,Informes de correo electrónico automático máximos por usuario,
Maximum,Máximo,
Maximum Number of Fields,Número máximo de campos,
Maximum Points,Puntos máximos,
"Maximum points allowed after multiplying points with the multiplier value
(Note: For no limit leave this field empty or set 0)","Máximo de puntos permitidos tras multiplicar los puntos por el valor del multiplicador
(Nota: Para ningún límite deje este campo vacío o ponga 0)",
Medium,Medio,
Meeting,Reunión,
Meets Condition?,¿Cumple las condiciones?,
Memory Usage,Uso de Memoria,
Mention,Mencionar,
Mentions,Menciones,
Message,Mensaje,
Message (HTML),Mensaje (HTML),
Message (Markdown),Mensaje (Markdown),
Message Examples,Ejemplos de Mensaje,
Message ID,ID de mensaje,
Message Parameter,Parámetro del mensaje,
Message Type,Tipo de mensaje,
Message to be displayed on successful completion,Mensaje que se mostrará al finalizar con éxito,
Message-id,Mensaje-id,
Messages,Mensajes,
Meta,Meta,
Meta Description,Metadescripción,
Meta Image,Meta imagen,
Meta Tags,Metaetiquetas,
Meta Title,Meta título,
Meta description,Meta descripción,
Meta image,Imagen meta,
Meta title,Título meta,
Method,Método,
Mid Center,Centro medio,
Middle Name,Segundo Nombre,
Milestone,Evento importante,
Milestone Tracker,Rastreador de Hitos,
Minimum,Mínimo,
Minimum Password Score,Puntuación mínima de contraseña,
Minor,Menor,
Mobile No,Nº Móvil,
Modal Trigger,Función del modal,
Module,Módulo,
Module (for export),Módulo (para exportar),
Module Def,Módulo Def,
Module HTML,Módulo HTML,
Module Name,Nombre del módulo,
Module Onboarding,Incorporación del módulo,
Module Profile,Perfil del Módulo,
Module Profile Name,Nombre de Perfil del Módulo,
Modules HTML,Módulos HTML,
Monday,Lunes,
Monospace,Monoespaciado,
Monthly,Mensual,
Monthly Long,Largo mensual,
More Information,Más información,
More content for the bottom of the page.,Más contenido de la parte inferior de la página.,
Move to next step when clicked inside highlighted area.,Pasa al siguiente paso cuando se pulsa dentro del área resaltada.,
Mozilla doesn't support :has() so you can pass parent selector here as workaround,Mozilla no soporta :has() por lo que puede pasar el selector padre aquí como solución alternativa,
Multiplier Field,Campo multiplicador,
Must be a publicly accessible Google Sheets URL,Debe ser una URL de Google Sheets de acceso público,
"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))","Debe ir encerrado entre '()' e incluir '{0}', que es un marcador de posición para el nombre de usuario/login. es decir, (&(objectclass=user)(uid={0}))",
"Must be of type ""Attach Image""","Debe ser del tipo ""Adjuntar Imagen""",
Mute Sounds,Sonidos Silenciados,
My Profile,Mi Perfil,
My Settings,Mis ajustes,
MyISAM,MyISAM,
NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings,"NOTA: Esta configuración está próxima a su depreciación. Por favor, configure nuevamente LDAP para que funcione con los ajustes más recientes.",
Name,Nombre,
Naming,Nombrando,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>autoincrement</b> - Uses Databases' Auto Increment feature</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Opciones de Nombrado:
<ol><li><b>field:[nombre_campo]</b> - Por campo</li><li><b>naming_series:</b> - Por serie de nombres (el campo llamado naming_series debe estar presente)</li><li><b>Prompt</b> - Pregunta al usuario por un nombre</li><li>[<b>series</b> ] - Series por prefijo (separadas por un punto); por ejemplo PRE.#####</li>
<li><b>formato:EJEMPLO-{MM}máspalabras{fieldname1}-{fieldname2}-{#####}</b> - Sustituya todas las palabras entre llaves (nombres de campo, palabras de fecha (DD, MM, AA), series) por su valor. Fuera de los corchetes, se puede utilizar cualquier carácter.</li></ol>",
