Failure Rate,crwdns145064:0crwdne145064:0,
FavIcon,crwdns145066:0crwdne145066:0,
Fax,crwdns145068:0crwdne145068:0,
Featured,crwdns117092:0crwdne117092:0,
Feedback,crwdns117096:0crwdne117096:0,
Feedback Request,crwdns145070:0crwdne145070:0,
Fetch From,crwdns145072:0crwdne145072:0,
Fetch on Save if Empty,crwdns145074:0crwdne145074:0,
Field,crwdns117120:0crwdne117120:0,
Field Description,crwdns145076:0crwdne145076:0,
Field Name,crwdns145078:0crwdne145078:0,
Field To Check,crwdns145084:0crwdne145084:0,
Field Type,crwdns117154:0crwdne117154:0,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)",crwdns145086:0crwdne145086:0,
Field to Track,crwdns145088:0crwdne145088:0,
Fieldname,crwdns117172:0crwdne117172:0,
Fields,crwdns117206:0crwdne117206:0,
Fields Multicheck,crwdns145090:0crwdne145090:0,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box",crwdns145092:0crwdne145092:0,
Fieldtype,crwdns145094:0crwdne145094:0,
File,crwdns117244:0crwdne117244:0,
File Backup,crwdns145098:0crwdne145098:0,
File Information,crwdns145100:0crwdne145100:0,
File Name,crwdns145102:0crwdne145102:0,
File Size,crwdns145104:0crwdne145104:0,
File Storage,crwdns145106:0crwdne145106:0,
File Type,crwdns117264:0crwdne117264:0,
File URL,crwdns145108:0crwdne145108:0,
Files,crwdns145110:0crwdne145110:0,
Filter Data,crwdns145112:0crwdne145112:0,
Filter List,crwdns145114:0crwdne145114:0,
Filter Meta,crwdns145116:0crwdne145116:0,
Filter Name,crwdns117302:0crwdne117302:0,
Filter Values,crwdns145118:0crwdne145118:0,
Filtered By,crwdns145120:0crwdne145120:0,
Filters,crwdns145122:0crwdne145122:0,
Filters Configuration,crwdns145124:0crwdne145124:0,
Filters Display,crwdns145126:0crwdne145126:0,
Filters JSON,crwdns145128:0crwdne145128:0,
Filters Section,crwdns145130:0crwdne145130:0,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>",crwdns145132:0crwdne145132:0,
Finished,crwdns145134:0crwdne145134:0,
Finished At,crwdns145136:0crwdne145136:0,
First Day of the Week,crwdns145138:0crwdne145138:0,
First Name,crwdns117366:0crwdne117366:0,
First Success Message,crwdns145140:0crwdne145140:0,
Flag,crwdns145144:0crwdne145144:0,
Float,crwdns145146:0crwdne145146:0,
Float Precision,crwdns145148:0crwdne145148:0,
Fold,crwdns145150:0crwdne145150:0,
Folder,crwdns145152:0crwdne145152:0,
Folder Name,crwdns145154:0crwdne145154:0,
Folio,crwdns145156:0crwdne145156:0,
Font,crwdns145158:0crwdne145158:0,
Font Properties,crwdns145160:0crwdne145160:0,
Font Size,crwdns145162:0crwdne145162:0,
Fonts,crwdns145164:0crwdne145164:0,
Footer,crwdns145166:0crwdne145166:0,
"Footer ""Powered By""",crwdns145168:0crwdne145168:0,
Footer Based On,crwdns145170:0crwdne145170:0,
Footer Content,crwdns145172:0crwdne145172:0,
Footer Details,crwdns145174:0crwdne145174:0,
Footer HTML,crwdns145176:0crwdne145176:0,
Footer Image,crwdns145178:0crwdne145178:0,
Footer Items,crwdns145180:0crwdne145180:0,
Footer Logo,crwdns145182:0crwdne145182:0,
Footer Script,crwdns145184:0crwdne145184:0,
Footer Template,crwdns145186:0crwdne145186:0,
Footer Template Values,crwdns145188:0crwdne145188:0,
Footer will display correctly only in PDF,crwdns145190:0crwdne145190:0,
For DocType Link / DocType Action,crwdns145192:0crwdne145192:0,
For Document Event,crwdns145194:0crwdne145194:0,
"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.",crwdns145196:0crwdne145196:0,
For User,crwdns117498:0crwdne117498:0,
For Value,crwdns145198:0crwdne145198:0,
For example: {} Open,crwdns145200:0crwdne145200:0,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>",crwdns145202:0crwdne145202:0,
"For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com",crwdns145206:0crwdne145206:0,
Force,crwdns145208:0crwdne145208:0,
Force Re-route to Default View,crwdns145210:0crwdne145210:0,
Force Show,crwdns145212:0crwdne145212:0,
Force User to Reset Password,crwdns145214:0crwdne145214:0,
Force Web Capture Mode for Uploads,crwdns145216:0crwdne145216:0,
Form,crwdns117546:0crwdne117546:0,
Form Builder,crwdns145218:0crwdne145218:0,
Form Dict,crwdns145220:0crwdne145220:0,
Form Settings,crwdns145222:0crwdne145222:0,
Form Tour,crwdns117570:0crwdne117570:0,
Form Tour Step,crwdns117574:0crwdne117574:0,
Form URL-Encoded,crwdns145224:0crwdne145224:0,
Format,crwdns117578:0crwdne117578:0,
Format Data,crwdns145226:0crwdne145226:0,
Forward To Email Address,crwdns145228:0crwdne145228:0,
Fraction,crwdns145230:0crwdne145230:0,
Fraction Units,crwdns145232:0crwdne145232:0,
Frappe,crwdns117594:0crwdne117594:0,
Frappe Support,crwdns117604:0crwdne117604:0,
Frequency,crwdns117608:0crwdne117608:0,
Friday,crwdns145236:0crwdne145236:0,
From,crwdns117630:0crwdne117630:0,
From Date,crwdns117636:0crwdne117636:0,
From Date Field,crwdns145238:0crwdne145238:0,
From Full Name,crwdns145240:0crwdne145240:0,
From User,crwdns145242:0crwdne145242:0,
Full,crwdns145244:0crwdne145244:0,
Full Name,crwdns117652:0crwdne117652:0,
Full Width,crwdns145246:0crwdne145246:0,
Function,crwdns117668:0crwdne117668:0,
GET,crwdns145248:0crwdne145248:0,
GMail,crwdns145250:0crwdne145250:0,
GNU Affero General Public License,crwdns145252:0crwdne145252:0,
GNU General Public License,crwdns145254:0crwdne145254:0,
Gantt,crwdns117688:0crwdne117688:0,
Gender,crwdns117692:0crwdne117692:0,
Generate Keys,crwdns145256:0crwdne145256:0,
Geolocation,crwdns145258:0crwdne145258:0,
Get Contacts,crwdns145260:0crwdne145260:0,
Get a preview of generated names with a series.,crwdns145262:0crwdne145262:0,
Get notified when an email is received on any of the documents assigned to you.,crwdns145264:0crwdne145264:0,
Get your globally recognized avatar from Gravatar.com,crwdns145266:0crwdne145266:0,
Git Branch,crwdns145268:0crwdne145268:0,
GitHub,crwdns145270:0crwdne145270:0,
Global Search DocType,crwdns117750:0crwdne117750:0,
Global Search Settings,crwdns117754:0crwdne117754:0,
Global Unsubscribe,crwdns145272:0crwdne145272:0,
Go to Page,crwdns145274:0crwdne145274:0,
Go to this URL after completing the form,crwdns145276:0crwdne145276:0,
Google,crwdns145278:0crwdne145278:0,
Google Analytics ID,crwdns145280:0crwdne145280:0,
Google Analytics anonymise IP,crwdns145282:0crwdne145282:0,
Google Calendar,crwdns117794:0crwdne117794:0,
Google Calendar Event ID,crwdns145284:0crwdne145284:0,
Google Calendar ID,crwdns145286:0crwdne145286:0,
Google Contacts,crwdns117822:0crwdne117822:0,
Google Contacts Id,crwdns145288:0crwdne145288:0,
Google Drive,crwdns117834:0crwdne117834:0,
Google Drive Picker,crwdns145290:0crwdne145290:0,
Google Drive Picker Enabled,crwdns145292:0crwdne145292:0,
Google Font,crwdns145294:0crwdne145294:0,
Google Meet Link,crwdns145296:0crwdne145296:0,
Google Settings,crwdns117858:0crwdne117858:0,
Google Snippet Preview,crwdns145298:0crwdne145298:0,
Grant Type,crwdns145300:0crwdne145300:0,
Gray,crwdns145302:0crwdne145302:0,
Green,crwdns145304:0crwdne145304:0,
Grid Page Length,crwdns154341:0crwdne154341:0,
Group,crwdns145308:0crwdne145308:0,
Group By,crwdns117888:0crwdne117888:0,
Group By Based On,crwdns145310:0crwdne145310:0,
Group By Type,crwdns145312:0crwdne145312:0,
Group Object Class,crwdns145314:0crwdne145314:0,
HEAD,crwdns145318:0crwdne145318:0,
HH:mm,crwdns145320:0crwdne145320:0,
HH:mm:ss,crwdns145322:0crwdne145322:0,
HTML,crwdns117910:0crwdne117910:0,
HTML Editor,crwdns145324:0crwdne145324:0,
HTML Page,crwdns145326:0crwdne145326:0,
HTML for header section. Optional,crwdns145328:0crwdne145328:0,
Half,crwdns145330:0crwdne145330:0,
Half Yearly,crwdns145332:0crwdne145332:0,
Half-yearly,crwdns117952:0crwdne117952:0,
Handled Emails,crwdns145334:0crwdne145334:0,
Has  Attachment,crwdns145336:0crwdne145336:0,
Has Domain,crwdns117958:0crwdne117958:0,
Has Next Condition,crwdns145338:0crwdne145338:0,
Has Role,crwdns117962:0crwdne117962:0,
Has Web View,crwdns145340:0crwdne145340:0,
Header,crwdns145342:0crwdne145342:0,
Header HTML,crwdns145344:0crwdne145344:0,
Header Script,crwdns145346:0crwdne145346:0,
Header and Breadcrumbs,crwdns145348:0crwdne145348:0,
"Header, Robots",crwdns145350:0crwdne145350:0,
Headers,crwdns145352:0crwdne145352:0,
Heading,crwdns117992:0crwdne117992:0,
Heatmap,crwdns145354:0crwdne145354:0,
Help,crwdns118008:0crwdne118008:0,
Help Article,crwdns118014:0crwdne118014:0,
Help Articles,crwdns145356:0crwdne145356:0,
Help Category,crwdns118020:0crwdne118020:0,
Help Dropdown,crwdns118024:0crwdne118024:0,
Help HTML,crwdns145358:0crwdne145358:0,
"Help: To link to another record in the system, use ""/app/note/[Note Name]"" as the Link URL. (don't use ""http://"")",crwdns145360:0crwdne145360:0,
Helpful,crwdns145362:0crwdne145362:0,
Helvetica,crwdns145364:0crwdne145364:0,
Helvetica Neue,crwdns145366:0crwdne145366:0,
Hidden,crwdns118044:0crwdne118044:0,
Hidden Fields,crwdns145368:0crwdne145368:0,
Hide,crwdns118066:0crwdne118066:0,
Hide Block,crwdns145370:0crwdne145370:0,
Hide Border,crwdns145372:0crwdne145372:0,
Hide Buttons,crwdns145374:0crwdne145374:0,
Hide CTA,crwdns145376:0crwdne145376:0,
Hide Copy,crwdns145378:0crwdne145378:0,
Hide Custom DocTypes and Reports,crwdns145380:0crwdne145380:0,
Hide Days,crwdns145382:0crwdne145382:0,
Hide Descendants,crwdns118094:0crwdne118094:0,
Hide Login,crwdns145384:0crwdne145384:0,
"Hide Previous, Next and Close button on highlight dialog.",crwdns145386:0crwdne145386:0,
Hide Seconds,crwdns145388:0crwdne145388:0,
"Hide Sidebar, Menu, and Comments",crwdns145390:0crwdne145390:0,
Hide Standard Menu,crwdns145392:0crwdne145392:0,
Hide descendant records of <b>For Value</b>.,crwdns145394:0crwdne145394:0,
Hide footer in auto email reports,crwdns145396:0crwdne145396:0,
Hide footer signup,crwdns145398:0crwdne145398:0,
High,crwdns118132:0crwdne118132:0,
Higher priority rule will be applied first,crwdns145400:0crwdne145400:0,
Highlight,crwdns145402:0crwdne145402:0,
Home,crwdns118142:0crwdne118142:0,
Home Page,crwdns145404:0crwdne145404:0,
Home Settings,crwdns145406:0crwdne145406:0,
Hourly,crwdns145408:0crwdne145408:0,
Hourly Long,crwdns145410:0crwdne145410:0,
Hourly rate limit for generating password reset links,crwdns145412:0crwdne145412:0,
"How should this currency be formatted? If not set, will use system defaults",crwdns145414:0crwdne145414:0,
ID (name) of the entity whose property is to be set,crwdns145418:0crwdne145418:0,
"IDs must contain only alphanumeric characters, not contain spaces, and should be unique.",crwdns145420:0crwdne145420:0,
IMAP Details,crwdns145422:0crwdne145422:0,
IMAP Folder,crwdns118182:0crwdne118182:0,
IP Address,crwdns145424:0crwdne145424:0,
Icon,crwdns118192:0crwdne118192:0,
Icon will appear on the button,crwdns145426:0crwdne145426:0,
Identity Details,crwdns145428:0crwdne145428:0,
Idx,crwdns145430:0crwdne145430:0,
"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User",crwdns145432:0crwdne145432:0,
If Checked workflow status will not override status in list view,crwdns145434:0crwdne145434:0,
"If checked, all other workflows become inactive.",crwdns145436:0crwdne145436:0,
"If checked, negative numeric values of Currency, Quantity or Count would be shown as positive",crwdns145438:0crwdne145438:0,
"If checked, users will not see the Confirm Access dialog.",crwdns145440:0crwdne145440:0,
"If disabled, this role will be removed from all users.",crwdns145442:0crwdne145442:0,
"If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings",crwdns145444:0crwdne145444:0,
"If enabled, all responses on the web form will be submitted anonymously",crwdns151534:0crwdne151534:0,
"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page",crwdns145446:0crwdne145446:0,
"If enabled, changes to the document are tracked and shown in timeline",crwdns145448:0crwdne145448:0,
"If enabled, document views are tracked, this can happen multiple times",crwdns145450:0crwdne145450:0,
"If enabled, the document is marked as seen, the first time a user opens it",crwdns145452:0crwdne145452:0,
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.",crwdns145454:0crwdne145454:0,
"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.",crwdns145456:0crwdne145456:0,
"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth",crwdns145458:0crwdne145458:0,
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.",crwdns145460:0crwdne145460:0,
"If left empty, the default workspace will be the last visited workspace",crwdns145462:0crwdne145462:0,
If non standard port (e.g. 587),crwdns145464:0crwdne145464:0,
"If non standard port (e.g. 587). If on Google Cloud, try port 2525.",crwdns145466:0crwdne145466:0,
"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)",crwdns145468:0crwdne145468:0,
"If not set, the currency precision will depend on number format",crwdns145470:0crwdne145470:0,
"If set, only user with these roles can access this chart. If not set, DocType or Report permissions will be used.",crwdns145472:0crwdne145472:0,
"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
",crwdns145474:0crwdne145474:0,
"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop",crwdns145476:0crwdne145476:0,
"If unchecked, the value will always be re-fetched on save.",crwdns145478:0crwdne145478:0,
If user is the owner,crwdns145480:0crwdne145480:0,
"If you set this, this Item will come in a drop-down under the selected parent.",crwdns145482:0crwdne145482:0,
"If your data is in HTML, please copy paste the exact HTML code with the tags.",crwdns145484:0crwdne145484:0,
Ignore User Permissions,crwdns145486:0crwdne145486:0,
Ignore XSS Filter,crwdns145488:0crwdne145488:0,
Ignore attachments over this size,crwdns145490:0crwdne145490:0,
Ignored Apps,crwdns145492:0crwdne145492:0,
Image,crwdns145494:0crwdne145494:0,
Image Field,crwdns145496:0crwdne145496:0,
Image Height,crwdns145498:0crwdne145498:0,
Image Link,crwdns145500:0crwdne145500:0,
Image Width,crwdns145502:0crwdne145502:0,
Impersonate,crwdns118364:0crwdne118364:0,
Implicit,crwdns145506:0crwdne145506:0,
Import,crwdns118378:0crwdne118378:0,
Import File,crwdns145508:0crwdne145508:0,
Import File Errors and Warnings,crwdns145510:0crwdne145510:0,
Import Log,crwdns145512:0crwdne145512:0,
Import Log Preview,crwdns145514:0crwdne145514:0,
Import Preview,crwdns145516:0crwdne145516:0,
Import Type,crwdns145518:0crwdne145518:0,
Import Warnings,crwdns145520:0crwdne145520:0,
Import from Google Sheets,crwdns145522:0crwdne145522:0,
In Days,crwdns145524:0crwdne145524:0,
In Filter,crwdns145526:0crwdne145526:0,
In Global Search,crwdns145528:0crwdne145528:0,
In List Filter,crwdns145530:0crwdne145530:0,
In List View,crwdns118444:0crwdne118444:0,
In Preview,crwdns145532:0crwdne145532:0,
In Reply To,crwdns145534:0crwdne145534:0,
In Standard Filter,crwdns145536:0crwdne145536:0,
In points. Default is 9.,crwdns145538:0crwdne145538:0,
In seconds,crwdns145540:0crwdne145540:0,
Inbox,crwdns118478:0crwdne118478:0,
Inbox User,crwdns118482:0crwdne118482:0,
Include Name Field,crwdns145542:0crwdne145542:0,
Include Search in Top Bar,crwdns145544:0crwdne145544:0,
Include Web View Link in Email,crwdns145546:0crwdne145546:0,
Incoming (POP/IMAP) Settings,crwdns145548:0crwdne145548:0,
Incoming Emails (Last 7 days),crwdns145550:0crwdne145550:0,
Incoming Server,crwdns145552:0crwdne145552:0,
Incoming Settings,crwdns145554:0crwdne145554:0,
Index,crwdns118524:0crwdne118524:0,
Index Web Pages for Search,crwdns145556:0crwdne145556:0,
Indexing authorization code,crwdns145560:0crwdne145560:0,
Indexing refresh token,crwdns145562:0crwdne145562:0,
Indicator,crwdns145564:0crwdne145564:0,
Indicator Color,crwdns145566:0crwdne145566:0,
Info,crwdns145568:0crwdne145568:0,
Initial Sync Count,crwdns145570:0crwdne145570:0,
InnoDB,crwdns145572:0crwdne145572:0,
Insert After,crwdns118560:0crwdne118560:0,
Insert New Records,crwdns145574:0crwdne145574:0,
Insert Style,crwdns145576:0crwdne145576:0,
Installed Application,crwdns118580:0crwdne118580:0,
Installed Applications,crwdns118582:0crwdne118582:0,
Instructions,crwdns145578:0crwdne145578:0,
Int,crwdns145580:0crwdne145580:0,
Integration Request,crwdns118616:0crwdne118616:0,
Integrations,crwdns118618:0crwdne118618:0,
Integrations can use this field to set email delivery status,crwdns145582:0crwdne145582:0,
Inter,crwdns145584:0crwdne145584:0,
Interests,crwdns118628:0crwdne118628:0,
Intermediate,crwdns145586:0crwdne145586:0,
Internal record of document shares,crwdns118636:0crwdne118636:0,
Intro Video URL,crwdns145588:0crwdne145588:0,
Introduce your company to the website visitor.,crwdns145590:0crwdne145590:0,
Introduction,crwdns145592:0crwdne145592:0,
Introductory information for the Contact Us Page,crwdns145594:0crwdne145594:0,
Introspection URI,crwdns145596:0crwdne145596:0,
Invalid,crwdns145598:0crwdne145598:0,
Inverse,crwdns145604:0crwdne145604:0,
Is Active,crwdns145606:0crwdne145606:0,
Is Attachments Folder,crwdns145608:0crwdne145608:0,
Is Calendar and Gantt,crwdns145610:0crwdne145610:0,
Is Child Table,crwdns118778:0crwdne118778:0,
Is Complete,crwdns145612:0crwdne145612:0,
Is Completed,crwdns145614:0crwdne145614:0,
Is Custom,crwdns145616:0crwdne145616:0,
Is Custom Field,crwdns145618:0crwdne145618:0,
Is Default,crwdns118796:0crwdne118796:0,
Is Dynamic URL?,crwdns145620:0crwdne145620:0,
Is Folder,crwdns145622:0crwdne145622:0,
Is Hidden,crwdns145624:0crwdne145624:0,
Is Home Folder,crwdns145626:0crwdne145626:0,
Is Mandatory Field,crwdns145628:0crwdne145628:0,
Is Optional State,crwdns145630:0crwdne145630:0,
Is Primary,crwdns145632:0crwdne145632:0,
Is Primary Contact,crwdns145634:0crwdne145634:0,
Is Primary Mobile,crwdns145636:0crwdne145636:0,
Is Primary Phone,crwdns145638:0crwdne145638:0,
Is Private,crwdns145640:0crwdne145640:0,
Is Public,crwdns145642:0crwdne145642:0,
Is Published Field,crwdns145644:0crwdne145644:0,
Is Query Report,crwdns145646:0crwdne145646:0,
Is Remote Request?,crwdns145648:0crwdne145648:0,
Is Single,crwdns118840:0crwdne118840:0,
Is Skipped,crwdns145650:0crwdne145650:0,
Is Spam,crwdns145652:0crwdne145652:0,
Is Standard,crwdns145654:0crwdne145654:0,
Is Submittable,crwdns118868:0crwdne118868:0,
Is System Generated,crwdns145656:0crwdne145656:0,
Is Table,crwdns145658:0crwdne145658:0,
Is Table Field,crwdns145660:0crwdne145660:0,
Is Tree,crwdns145662:0crwdne145662:0,
Is Unique,crwdns145664:0crwdne145664:0,
Is Virtual,crwdns145666:0crwdne145666:0,
Item Label,crwdns145668:0crwdne145668:0,
Item Type,crwdns145670:0crwdne145670:0,
JS,crwdns145672:0crwdne145672:0,
JS Message,crwdns145674:0crwdne145674:0,
JSON,crwdns145676:0crwdne145676:0,
JSON Request Body,crwdns145678:0crwdne145678:0,
JavaScript,crwdns145680:0crwdne145680:0,
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},crwdns145682:0crwdne145682:0,
Javascript,crwdns145684:0crwdne145684:0,
Jinja,crwdns145686:0crwdne145686:0,
Job ID,crwdns145688:0crwdne145688:0,
Job Id,crwdns145690:0crwdne145690:0,
Job Info,crwdns145692:0crwdne145692:0,
Job Name,crwdns145694:0crwdne145694:0,
Job Status,crwdns145696:0crwdne145696:0,
Kanban,crwdns145698:0crwdne145698:0,
Kanban Board,crwdns118958:0crwdne118958:0,
Kanban Board Column,crwdns118964:0crwdne118964:0,
Kanban Board Name,crwdns118966:0crwdne118966:0,
Keep track of all update feeds,crwdns118972:0crwdne118972:0,
Keeps track of all communications,crwdns118974:0crwdne118974:0,
Key,crwdns145700:0crwdne145700:0,
Keyboard Shortcuts,crwdns118988:0crwdne118988:0,
Keycloak,crwdns149056:0crwdne149056:0,
Knowledge Base Contributor,crwdns118994:0crwdne118994:0,
Knowledge Base Editor,crwdns118996:0crwdne118996:0,
LDAP Auth,crwdns145702:0crwdne145702:0,
LDAP Custom Settings,crwdns145704:0crwdne145704:0,
LDAP Email Field,crwdns145706:0crwdne145706:0,
LDAP First Name Field,crwdns145708:0crwdne145708:0,
LDAP Group,crwdns145710:0crwdne145710:0,
LDAP Group Field,crwdns145712:0crwdne145712:0,
LDAP Group Mapping,crwdns119012:0crwdne119012:0,
LDAP Group Mappings,crwdns145714:0crwdne145714:0,
LDAP Group Member attribute,crwdns145716:0crwdne145716:0,
LDAP Last Name Field,crwdns145718:0crwdne145718:0,
LDAP Middle Name Field,crwdns145720:0crwdne145720:0,
LDAP Mobile Field,crwdns145722:0crwdne145722:0,
LDAP Phone Field,crwdns145724:0crwdne145724:0,
LDAP Search String,crwdns145726:0crwdne145726:0,
LDAP Search and Paths,crwdns145728:0crwdne145728:0,
LDAP Security,crwdns145730:0crwdne145730:0,
LDAP Server Settings,crwdns145732:0crwdne145732:0,
LDAP Server Url,crwdns145734:0crwdne145734:0,
LDAP Settings,crwdns119040:0crwdne119040:0,
LDAP User Creation and Mapping,crwdns145736:0crwdne145736:0,
LDAP Username Field,crwdns145738:0crwdne145738:0,
LDAP search path for Groups,crwdns145740:0crwdne145740:0,
LDAP search path for Users,crwdns145742:0crwdne145742:0,
Label,crwdns119056:0crwdne119056:0,
Label Help,crwdns145744:0crwdne145744:0,
Label and Type,crwdns145746:0crwdne145746:0,
Landing Page,crwdns145748:0crwdne145748:0,
Language,crwdns119108:0crwdne119108:0,
Language Code,crwdns145750:0crwdne145750:0,
Language Name,crwdns145752:0crwdne145752:0,
Last 10 active users,crwdns145754:0crwdne145754:0,
Last Active,crwdns145756:0crwdne145756:0,
Last Backup On,crwdns145758:0crwdne145758:0,
Last Execution,crwdns145760:0crwdne145760:0,
Last Heartbeat,crwdns145762:0crwdne145762:0,
Last IP,crwdns145764:0crwdne145764:0,
Last Known Versions,crwdns145766:0crwdne145766:0,
Last Login,crwdns145768:0crwdne145768:0,
Last Month,crwdns145770:0crwdne145770:0,
Last Name,crwdns119140:0crwdne119140:0,
Last Password Reset Date,crwdns145772:0crwdne145772:0,
Last Point Allocation Date,crwdns145774:0crwdne145774:0,
Last Quarter,crwdns145776:0crwdne145776:0,
Last Reset Password Key Generated On,crwdns145778:0crwdne145778:0,
Last Sync On,crwdns145780:0crwdne145780:0,
Last Synced On,crwdns145782:0crwdne145782:0,
Last User,crwdns145784:0crwdne145784:0,
Last Week,crwdns145786:0crwdne145786:0,
Last Year,crwdns145788:0crwdne145788:0,
Leaderboard,crwdns119174:0crwdne119174:0,
Leave blank to repeat always,crwdns145790:0crwdne145790:0,
Ledger,crwdns145792:0crwdne145792:0,
Left,crwdns145794:0crwdne145794:0,
Left Bottom,crwdns145796:0crwdne145796:0,
Left Center,crwdns145798:0crwdne145798:0,
Legal,crwdns145800:0crwdne145800:0,
Length,crwdns145802:0crwdne145802:0,
Letter,crwdns145804:0crwdne145804:0,
Letter Head,crwdns119236:0crwdne119236:0,
Letter Head Based On,crwdns145806:0crwdne145806:0,
Letter Head Image,crwdns145808:0crwdne145808:0,
Letter Head Name,crwdns145810:0crwdne145810:0,
Letter Head in HTML,crwdns145812:0crwdne145812:0,
Level,crwdns119252:0crwdne119252:0,
Level Name,crwdns145814:0crwdne145814:0,
License,crwdns145818:0crwdne145818:0,
License Type,crwdns145820:0crwdne145820:0,
Light,crwdns145822:0crwdne145822:0,
Light Blue,crwdns145824:0crwdne145824:0,
Light Color,crwdns145826:0crwdne145826:0,
Like,crwdns119278:0crwdne119278:0,
Like limit,crwdns145828:0crwdne145828:0,
Like limit per hour,crwdns145830:0crwdne145830:0,
Likes,crwdns145832:0crwdne145832:0,
Limit,crwdns145834:0crwdne145834:0,
Limit Number of DB Backups,crwdns145836:0crwdne145836:0,
Line,crwdns145838:0crwdne145838:0,
Link,crwdns145840:0crwdne145840:0,
Link Cards,crwdns145842:0crwdne145842:0,
Link Count,crwdns145844:0crwdne145844:0,
Link Details,crwdns145846:0crwdne145846:0,
Link DocType,crwdns145848:0crwdne145848:0,
Link Document Type,crwdns145850:0crwdne145850:0,
Link Field Results Limit,crwdns145852:0crwdne145852:0,
Link Fieldname,crwdns145854:0crwdne145854:0,
Link Filters,crwdns145856:0crwdne145856:0,
Link Name,crwdns145858:0crwdne145858:0,
Link Title,crwdns145860:0crwdne145860:0,
Link To,crwdns145862:0crwdne145862:0,
Link Type,crwdns145864:0crwdne145864:0,
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)",crwdns145866:0crwdne145866:0,
Link to the page you want to open. Leave blank if you want to make it a group parent.,crwdns145868:0crwdne145868:0,
Linked,crwdns145870:0crwdne145870:0,
Linked Documents,crwdns145872:0crwdne145872:0,
Links,crwdns119378:0crwdne119378:0,
List,crwdns145874:0crwdne145874:0,
List / Search Settings,crwdns145876:0crwdne145876:0,
List Columns,crwdns145878:0crwdne145878:0,
List Filter,crwdns119400:0crwdne119400:0,
List Settings,crwdns145882:0crwdne145882:0,
List View Settings,crwdns119412:0crwdne119412:0,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]",crwdns145884:0crwdne145884:0,
List of patches executed,crwdns119420:0crwdne119420:0,
List setting message,crwdns151540:0crwdne151540:0,
Load Balancing,crwdns145886:0crwdne145886:0,
Location,crwdns145890:0crwdne145890:0,
Log,crwdns145892:0crwdne145892:0,
Log Data,crwdns145894:0crwdne145894:0,
Log DocType,crwdns145896:0crwdne145896:0,
Log Index,crwdns145898:0crwdne145898:0,
Log Setting User,crwdns119454:0crwdne119454:0,
Log Settings,crwdns119456:0crwdne119456:0,
Log out,crwdns119460:0crwdne119460:0,
Login,crwdns119464:0crwdne119464:0,
Login After,crwdns145900:0crwdne145900:0,
Login Before,crwdns145902:0crwdne145902:0,
Login Methods,crwdns145904:0crwdne145904:0,
Login Page,crwdns145906:0crwdne145906:0,
Login required,crwdns151542:0crwdne151542:0,
Login with email link,crwdns145910:0crwdne145910:0,
Login with email link expiry (in minutes),crwdns145912:0crwdne145912:0,
Logout,crwdns145914:0crwdne145914:0,
Logout All Sessions on Password Reset,crwdns145916:0crwdne145916:0,
Logout From All Devices After Changing Password,crwdns145918:0crwdne145918:0,
Logs To Clear,crwdns119530:0crwdne119530:0,
Logs to Clear,crwdns145920:0crwdne145920:0,
Long Text,crwdns145922:0crwdne145922:0,
Low,crwdns119548:0crwdne119548:0,
MIT License,crwdns145924:0crwdne145924:0,
Main Section,crwdns145926:0crwdne145926:0,
Main Section (HTML),crwdns145928:0crwdne145928:0,
Main Section (Markdown),crwdns145930:0crwdne145930:0,
Maintenance Manager,crwdns119562:0crwdne119562:0,
Maintenance User,crwdns119564:0crwdne119564:0,
Major,crwdns145932:0crwdne145932:0,
"Make ""name"" searchable in Global Search",crwdns145934:0crwdne145934:0,
Make Attachment Public (by default),crwdns149152:0crwdne149152:0,
Make Attachments Public by Default,crwdns145936:0crwdne145936:0,
Make sure to configure a Social Login Key before disabling to prevent lockout,crwdns145938:0crwdne145938:0,
Mandatory,crwdns145940:0crwdne145940:0,
Mandatory Depends On,crwdns145942:0crwdne145942:0,
