"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.",启用后将根据最小密码强度值强制要求密码强度(2为中等，4为极强),
"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth",启用后来自受限IP的登录无需双因素验证,
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.",启用后每次登录都会通知用户，否则仅首次通知,
"If left empty, the default workspace will be the last visited workspace",留空则默认工作区为最后访问的工作区,
If non standard port (e.g. 587),非标准端口(如587),
"If non standard port (e.g. 587). If on Google Cloud, try port 2525.",非标准端口(如587)，Google Cloud环境下可尝试2525端口,
"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)","非标准端口(如POP3:995/110, IMAP:993/143)",
"If not set, the currency precision will depend on number format",未设置时货币精度取决于数字格式,
"If set, only user with these roles can access this chart. If not set, DocType or Report permissions will be used.",设置后仅指定角色可访问此图表，未设置则使用文档类型或报表权限,
"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
","满足条件时用户将获得积分。示例：doc.status == '已关闭'
",
"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","若用户勾选任意角色，则成为""系统用户""。""系统用户""拥有工作台访问权限",
"If unchecked, the value will always be re-fetched on save.",不勾选时值将在保存时重新获取,
If user is the owner,如果用户是所有者,
"If you set this, this Item will come in a drop-down under the selected parent.",设置后该条目将出现在选定父级的下拉菜单中,
"If your data is in HTML, please copy paste the exact HTML code with the tags.",若数据为HTML格式，请完整复制包含标签的HTML代码,
Ignore User Permissions,忽略用户权限,
Ignore XSS Filter,忽略XSS过滤,
Ignore attachments over this size,忽略超过此大小的附件,
Ignored Apps,忽略的应用,
Image,图像,
Image Field,图片字段,
Image Height,图片高度,
Image Link,图片链接,
Image Width,图片宽度,
Impersonate,模拟登录,
Implicit,隐式,
Import,导入,
Import File,导入文件,
Import File Errors and Warnings,导入文件错误与警告,
Import Log,导入日志,
Import Log Preview,导入日志预览,
Import Preview,导入预览,
Import Type,导入类型,
Import Warnings,导入警告,
Import from Google Sheets,从Google表格导入,
In Days,天数内,
In Filter,筛选器中,
In Global Search,全局搜索中,
In List Filter,列表筛选器中,
In List View,列表视图中,
In Preview,预览中,
In Reply To,回复至,
In Standard Filter,标准筛选中,
In points. Default is 9.,以点数计，默认为9,
In seconds,秒内,
Inbox,收件箱,
Inbox User,收件箱用户,
Include Name Field,包含名称字段,
Include Search in Top Bar,在顶部栏包含搜索,
Include Web View Link in Email,邮件中包含网页视图链接,
Incoming (POP/IMAP) Settings,接收(POP/IMAP)设置,
Incoming Emails (Last 7 days),接收邮件(最近7天),
Incoming Server,接收服务器,
Incoming Settings,接收设置,
Index,索引,
Index Web Pages for Search,为搜索建立网页索引,
Indexing authorization code,正在索引授权码,
Indexing refresh token,正在索引刷新令牌,
Indicator,指示器,
Indicator Color,指示灯颜色,
Info,信息,
Initial Sync Count,初始同步计数,
InnoDB,InnoDB,
Insert After,之后插入,
Insert New Records,插入新记录,
Insert Style,插入样式,
Installed Application,已安装应用,
Installed Applications,已安装应用,
Instructions,说明,
Int,整型,
Integration Request,集成请求,
Integrations,集成,
Integrations can use this field to set email delivery status,集成可使用此字段设置邮件发送状态,
Inter,Inter字体,
Interests,兴趣,
Intermediate,中级,
Internal record of document shares,文档分享的内部记录,
Intro Video URL,介绍视频URL,
Introduce your company to the website visitor.,向网站访问者介绍您的公司,
Introduction,介绍,
Introductory information for the Contact Us Page,联系我们页面的介绍信息,
Introspection URI,内省URI,
Invalid,无效,
Inverse,反转,
Is Active,是活动的,
Is Attachments Folder,是否为附件文件夹,
Is Billing Contact,帐单联络人,
Is Calendar and Gantt,是否为日历与甘特图,
Is Child Table,是否为子表,
Is Complete,是否完成,
Is Completed,已完成,
Is Custom,是否自定义,
Is Custom Field,是否为自定义字段,
Is Default,是否默认,
Is Dynamic URL?,是否为动态URL？,
Is Folder,是否为文件夹,
Is Hidden,是否隐藏,
Is Home Folder,是否为首页文件夹,
Is Mandatory Field,是否为必填字段,
Is Optional State,是否为可选状态,
Is Primary,是否主要,
Is Primary Contact,是否主要联系人,
Is Primary Mobile,是否主要手机号,
Is Primary Phone,是否主要电话号码,
Is Private,是否私有,
Is Public,是否公开,
Is Published Field,是否为发布字段,
Is Query Report,是否为查询报表,
Is Remote Request?,是否为远程请求？,
Is Single,是否为单条,
Is Skipped,是否跳过,
Is Spam,是否为垃圾邮件,
Is Standard,是否标准,
Is Submittable,是否可提交,
Is System Generated,是否系统生成,
Is Table,是否为表,
Is Table Field,是否为表字段,
Is Tree,是否为树形,
Is Unique,是否唯一,
Is Virtual,是否为虚拟,
Is Your Company Address,是你的公司地址,
Item Label,条目标签,
Item Type,条目类型,
JS,JavaScript,
JS Message,JS消息,
JSON,JSON,
JSON Request Body,JSON请求体,
JavaScript,JavaScript,
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},JavaScript格式：frappe.query_reports['报表名称'] = {},
Javascript,JavaScript,
Jinja,Jinja,
Job ID,作业ID,
Job Id,作业标识,
Job Info,作业信息,
Job Name,作业名称,
Job Status,作业状态,
Kanban,看板,
Kanban Board,看板,
Kanban Board Column,看板面板列,
Kanban Board Name,看板面板名称,
Keep track of all update feeds,跟踪所有更新动态,
Keeps track of all communications,记录所有通信信息,
Key,键值,
Keyboard Shortcuts,键盘快捷键,
Keycloak,Keycloak,
Knowledge Base Contributor,知识库贡献者,
Knowledge Base Editor,知识库编辑者,
LDAP Auth,LDAP认证,
LDAP Custom Settings,LDAP自定义设置,
LDAP Email Field,LDAP邮箱字段,
LDAP First Name Field,LDAP名字字段,
LDAP Group,LDAP组,
LDAP Group Field,LDAP组字段,
LDAP Group Mapping,LDAP组映射,
LDAP Group Mappings,LDAP组映射集,
LDAP Group Member attribute,LDAP组成员属性,
LDAP Last Name Field,LDAP姓氏字段,
LDAP Middle Name Field,LDAP中间名字段,
LDAP Mobile Field,LDAP手机字段,
LDAP Phone Field,LDAP电话字段,
LDAP Search String,LDAP搜索字符串,
LDAP Search and Paths,LDAP搜索路径,
LDAP Security,LDAP安全,
LDAP Server Settings,LDAP服务器设置,
LDAP Server Url,LDAP服务器URL,
LDAP Settings,LDAP设置,
LDAP User Creation and Mapping,LDAP用户创建与映射,
LDAP Username Field,LDAP用户名字段,
LDAP search path for Groups,LDAP组搜索路径,
LDAP search path for Users,LDAP用户搜索路径,
Label,标签,
Label Help,标签帮助,
Label and Type,标签与类型,
Landing Page,着陆页,
Language,语言,
Language Code,语言代码,
Language Name,语言名称,
Last 10 active users,最近10位活跃用户,
Last Active,最后活跃时间,
Last Backup On,上次备份时间,
Last Execution,最后执行时间,
Last Heartbeat,最后心跳检测,
Last IP,最后登录IP,
Last Known Versions,最后已知版本,
Last Login,最后登录时间,
Last Month,上月,
Last Name,姓,
Last Password Reset Date,最后密码重置日期,
Last Point Allocation Date,最后积分分配日期,
Last Quarter,上季度,
Last Reset Password Key Generated On,最后重置密码密钥生成时间,
Last Sync On,最后同步时间,
Last Synced On,最后同步时间,
Last User,最后操作用户,
Last Week,上周,
Last Year,去年,
Lead Conversion Time,线索转化时间,
Leaderboard,排行榜,
Leave blank to repeat always,留空则始终重复,
Ledger,分类账,
Left,左边,
Left Bottom,左下,
Left Center,左中,
Legal,法律,
Length,长度,
Letter,信件,
Letter Head,信头,
Letter Head Based On,信头基于,
Letter Head Image,信头图片,
Letter Head Name,信头名称,
Letter Head in HTML,HTML信头,
Level,级别,
Level Name,层级名称,
License,许可证,
License Type,许可证类型,
Light,浅色,
Light Blue,浅蓝,
Light Color,浅色,
Like,点赞,
Like limit,点赞限制,
Like limit per hour,每小时点赞限制,
Likes,喜欢,
Limit,限制,
Limit Number of DB Backups,限制数据库备份数量,
Line,行,
Link,链接,
Link Cards,链接卡片,
Link Count,链接计数,
Link Details,链接详情,
Link DocType,链接文档类型,
Link Document Type,链接文档类型,
Link Field Results Limit,链接字段结果限制,
Link Fieldname,链接字段名,
Link Filters,链接过滤器,
Link Name,链接名称,
Link Title,链接标题,
Link To,链接至,
Link Type,链接类型,
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)",作为网站主页的链接。标准链接（首页、登录、产品、博客、关于、联系）,
Link to the page you want to open. Leave blank if you want to make it a group parent.,链接至要打开的页面。留空则设为分组父级,
Linked,已链接,
Linked Documents,链接文件,
Links,链接,
List,列表,
List / Search Settings,列表/搜索设置,
List Columns,列表列,
List Filter,列表过滤器,
List Settings,列表设置,
List View Settings,列表视图设置,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","列表为 [{""label"": _(""Jobs""), ""route"":""jobs""}]",
List of patches executed,已执行补丁列表,
List setting message,列表设置消息,
Load Balancing,负载均衡,
Location,位置,
Log,日志,
Log Data,日志数据,
Log DocType,日志文档类型,
Log Index,日志索引,
Log Setting User,日志设置用户,
Log Settings,日志设置,
Log out,注销,
Login,登录,
Login After,登录后,
Login Before,登录前,
Login Methods,登录方式,
Login Page,登录页面,
Login required,需要登录,
Login with email link,通过邮件链接登录,
Login with email link expiry (in minutes),邮件链接登录有效期（分钟）,
Logout,注销,
Logout All Sessions on Password Reset,重置密码时注销所有会话,
Logout From All Devices After Changing Password,修改密码后从所有设备注销,
Logs To Clear,待清理日志,
Logs to Clear,待清理日志,
Long Text,长文本,
Low,低,
MIT License,MIT许可证,
Main Section,主要部分,
Main Section (HTML),主要部分（HTML）,
Main Section (Markdown),主要部分（Markdown）,
Maintenance Manager,维护经理,
Maintenance User,维护用户,
Major,主要,
"Make ""name"" searchable in Global Search","在全局搜索中搜索""name""",
Make Attachment Public (by default),默认公开附件,
Make Attachments Public by Default,默认附件公开,
Make sure to configure a Social Login Key before disabling to prevent lockout,在禁用前请确保配置社交登录密钥以防止锁定,
Mandatory,强制性,
Mandatory Depends On,必填依赖项,
Mandatory Depends On (JS),必填取决于（JS）,
Map,地图,
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,将路由参数映射为表单变量。例如<code>/project/&lt;name&gt;</code>,
Margin Bottom,下边距,
Margin Left,左边距,
Margin Right,右边距,
Margin Top,上边距,
MariaDB Variables,MariaDB变量,
Markdown,Markdown,
Markdown Editor,Markdown编辑器,
Marked As Spam,已标记为垃圾信息,
Marketing Campaign,营销活动,
Max 500 records at a time,每次最多处理500条记录,
Max Attachments,最大附件数,
Max File Size (MB),最大文件大小(MB),
Max Height,最大高度,
Max Length,最大长度,
Max Value,最大值,
Max attachment size,最大附件尺寸,
Max auto email report per user,每用户最大自动邮件报告数,
Maximum,最大值,
Maximum Number of Fields,最大字段数,
Maximum Points,最大积分,
"Maximum points allowed after multiplying points with the multiplier value
(Note: For no limit leave this field empty or set 0)","积分与乘数值相乘后的最大允许积分
(注：如无限制，请将该字段留空或设置为 0)",
Medium,中,
Meeting,会议,
Meets Condition?,满足条件？,
Memory Usage,内存使用,
Mention,@提及,
Mentions,提及,
Message,信息,
Message (HTML),消息（HTML）,
Message (Markdown),消息（Markdown）,
Message Examples,消息示例,
Message ID,消息ID,
Message Parameter,消息参数,
Message Type,消息类型,
Message to be displayed on successful completion,成功完成后显示的消息,
Message-id,消息ID,
Messages,消息集,
Meta,元数据,
Meta Description,元描述,
Meta Image,元图片,
Meta Tags,元标签,
Meta Title,元标题,
Meta description,元描述,
Meta image,元图片,
Meta title,元标题,
Method,方法,
Mid Center,中中,
Middle Name,中间名,
Milestone,里程碑,
Milestone Tracker,里程碑跟踪器,
Minimum,最小值,
Minimum Password Score,密码最低强度,
Minor,次要,
Mobile No,手机号码,
Modal Trigger,模态框触发器,
Module,模块,
Module (for export),模块（用于导出）,
Module Def,模块定义,
Module HTML,模块HTML,
Module Name,模块名称,
Module Onboarding,模块初始化,
Module Profile,模块配置文件,
Module Profile Name,模块配置名称,
Modules HTML,模块HTML,
Monday,星期一,
Monospace,等宽字体,
Monthly,每月,
Monthly Long,完整月份,
More Information,更多信息,
More content for the bottom of the page.,页面底部的其他内容,
Move to next step when clicked inside highlighted area.,点击高亮区域后移至下一步,
Mozilla doesn't support :has() so you can pass parent selector here as workaround,Mozilla不支持:has()，此处可传递父选择器作为替代方案,
Multiplier Field,乘数字段,
Must be a publicly accessible Google Sheets URL,必须为可公开访问的Google表格URL,
"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))",必须用'()'括起并包含'{0}'（用户/登录名的占位符），例如：(&(objectclass=user)(uid={0})),
"Must be of type ""Attach Image""",必须为“附加图片”类型,
Mute Sounds,静音,
My Profile,我的档案,
My Settings,我的设置,
MyISAM,MyISAM,
NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings,注意：此配置即将弃用，请使用新版设置重新配置LDAP,
Name,名称,
Naming,命名规则,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>autoincrement</b> - Uses Databases' Auto Increment feature</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","命名选项：
<ol><li><b>字段：[字段名称]</b> - 按字段</li><li><b>自动增量</b> - 使用数据库的自动增量功能</li><li><b>naming_series：</b> - 按命名系列（名为 naming_series 的字段必须存在）</li><li><b>提示</b> - 提示用户输入名称</li><li><b>[series]</b> - 按前缀排列系列（以点分隔）；例如 PRE。#####</li>
<li><b>format:示例-{MM}文字{fieldname1}-{fieldname2}-{#####}</b> - 将所有括号内的单词（字段名称、日期单词（DD、MM、YY）、系列）替换为其值。括号外可使用任何字符。</li></ol>",
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","命名选项：
<ol><li><b>字段：[字段名称]</b> - 按字段</li><li><b>自动增量</b> - 使用数据库的自动增量功能</li><li><b>naming_series：</b> - 按命名系列（名为 naming_series 的字段必须存在）</li><li><b>提示</b> - 提示用户输入名称</li><li><b>[series]</b> - 按前缀排列系列（以点分隔）；例如 PRE。#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - 将所有括号内的单词（字段名称、日期单词（DD、MM、YY）、系列）替换为其值。括号外可使用任何字符。</li></ol>",
Naming Rule,命名规则,
Naming Series,名录,
Navbar,导航栏,
Navbar Item,导航项,
Navbar Settings,导航栏设置,
Navbar Template,导航栏模板,
Navbar Template Values,导航栏模板值,
Navigation Settings,导航设置,
Network Printer Settings,网络打印机设置,
New,新,
New Document Form,新建文档表单,
New Name,新名称,
New Users (Last 30 days),新用户（最近30天）,
New users will have to be manually registered by system managers.,新用户需由系统管理员手动注册,
New value to be set,待设置的新值,
Newsletter,新闻简报,
Newsletter Attachment,新闻简报附件,
Newsletter Email Group,新闻简报邮件组,
Newsletter Manager,新闻简报管理员,
Next Action Email Template,下一步操作邮件模板,
Next Actions HTML,下一步操作HTML,
Next Execution,下次执行,
Next Form Tour,下一表单导览,
Next Schedule Date,下次计划日期,
Next State,下一状态,
Next Step Condition,下一步条件,
Next Sync Token,下次同步令牌,
Next on Click,点击后下一步,
No,No,
No Copy,无副本,
No of Rows (Max 500),行数（最大500）,
Non Negative,非负,
None,没有,
Normalized Copies,标准化副本,
Normalized Query,标准化查询,
Not Helpful,无帮助,
Not Sent,未发送,
Note,注,
Note Seen By,已查看备注者,
Note: By default emails for failed backups are sent.,注意：默认发送备份失败通知邮件,
"Note: For best results,  images must be of the same size and width must be greater than height.",注意：最佳效果要求图像尺寸相同且宽度大于高度,
Note: Multiple sessions will be allowed in case of mobile device,注意：移动设备允许多会话,
Notification,通知,
Notification Log,通知日志,
Notification Recipient,通知接收人,
Notification Settings,通知设置,
Notification Subscribed Document,订阅通知的文档,
Notifications,通知,
Notifications and bulk mails will be sent from this outgoing server.,通知和批量邮件将通过此发件服务器发送,
Notify Users On Every Login,每次登录时通知用户,
Notify by Email,邮件通知,
Notify by email,通过邮件通知,
Notify if unreplied,未回复时通知,
Notify if unreplied for (in mins),未回复时间（分钟）,
Notify users with a popup when they log in,用户登录时显示弹窗通知,
Number,数,
Number Card,数字卡片,
Number Card Link,数字卡片链接,
Number Card Name,数字卡片名称,
Number Cards,数字卡片,
Number Format,数字格式,
Number of Backups,备份数量,
Number of DB Backups,数据库备份数量,
Number of Groups,组数量,
Number of Queries,查询次数,
Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),网格字段列数（总列数应小于11）,
Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),列表视图或网格字段列数（总列数应小于11）,
Number of days after which the document Web View link shared on email will be expired,邮件中共享的文档网页视图链接过期天数,
Number of keys,密钥数量,
Number of onsite backups,本地备份数量,
OAuth,OAuth,
OAuth Authorization Code,OAuth授权码,
OAuth Bearer Token,OAuth持有者令牌,
OAuth Client,OAuth客户端,
OAuth Client ID,OAuth客户端ID,
OAuth Client Role,OAuth客户端角色,
OAuth Provider Settings,OAuth提供商设置,
OAuth Scope,OAuth范围,
OPTIONS,选项,
OTP App,OTP应用,
OTP Issuer Name,OTP发行方名称,
Occurrences,出现次数,
Off,关闭,
Office,办公室,
Office 365,Office 365,
Offset X,X轴偏移,
Offset Y,Y轴偏移,
Older backups will be automatically deleted,旧备份将自动删除,
Oldest Unscheduled Job,最久未计划作业,
On Hold,暂缓处理,
On Payment Authorization,支付授权时,
"On checking this option, URL will be treated like a jinja template string",勾选此项后，URL将被视为jinja模板字符串,
Onboard,入职,
Onboarding Permission,入职权限,
Onboarding Status,入职状态,
Onboarding Step,入职步骤,
Onboarding Step Map,入职步骤映射,
"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.",提交后不可修改可提交文档，仅可取消或修订,
Only Allow Edit For,仅允许编辑,
Only Send Records Updated in Last X Hours,仅发送最近X小时更新的记录,
Only change this if you want to use other S3 compatible object storage backends.,仅在使用其他S3兼容对象存储时修改此项,
Only for,仅适用于,
Open,开,
Open Documents,打开文档,
Open Reference Document,打开参考文档,
Open URL in a New Tab,在新标签页打开URL,
Open a dialog with mandatory fields to create a new record quickly,打开含必填字段的对话框以快速新建记录,
OpenID Configuration,OpenID配置,
OpenLDAP,OpenLDAP,
Opened,已打开,
Operation,操作,
Optional: Always send to these ids. Each Email Address on a new row,可选：始终发送至这些ID。每行输入一个电子邮箱地址,
Optional: The alert will be sent if this expression is true,可选：当表达式为真时发送警报,
Options,选项,
Options Help,选项说明,
Orange,橙子,
Order,排序,
Org History,组织沿革,
Org History Heading,组织沿革标题,
Other,其他,
Outgoing (SMTP) Settings,发信(SMTP)设置,
Outgoing Emails (Last 7 days),外发邮件（最近7天）,
Outgoing Server,发件服务器,
Outgoing Settings,发信设置,
Outlook.com,Outlook.com,
Output,输出,
PATCH,补丁,
PDF Page Height (in mm),PDF页面高度（毫米）,
PDF Page Size,PDF页面尺寸,
PDF Page Width (in mm),PDF页面宽度（毫米）,
PDF Settings,PDF设置,
PID,进程ID,
POST,POST,
PUT,PUT,
Package,软件包,
Package Import,软件包导入,
Package Name,软件包名称,
Package Release,软件包发布,
Page,页面,
Page Break,分页符,
Page Builder,页面构建器,
Page Building Blocks,页面构建块,
Page HTML,页面HTML,
Page Name,页面名称,
Page Number,页码,
Page Route,页面路由,
Page Settings,页面设置,
Page Title,页面标题,
"Page to show on the website
","在网站上显示的页面
",
Parameter,参数,
Parent DocType,父文档类型,
Parent Document Type,父文档类型,
Parent Element Selector,父元素选择器,
Parent Field,父字段,
Parent Field (Tree),父字段（树形）,
Parent Label,父标签,
Parent Page,父页面,
Partial,部分,
Partial Success,部分成功,
Partially Sent,部分发送,
Participants,参与者,
Pass,通过,
Passive,被动,
Password,密码,
Password Reset Link Generation Limit,密码重置链接生成限制,
Password for Base DN,基础DN密码,
Patch,补丁,
Patch Log,补丁日志,
Path,路径,
Path to CA Certs File,CA证书文件路径,
Path to Server Certificate,服务器证书路径,
Path to private Key File,私钥文件路径,
Payload Count,有效载荷计数,
Peak Memory Usage,内存使用峰值,
Pending,有待,
Pending Approval,待审批,
Pending Emails,待发邮件,
Pending Jobs,待处理作业,
Pending Verification,待验证,
Percent,百分比,
Percentage,百分比,
Period,期,
Perm Level,权限级别,
Permanent,永久,
Permission Inspector,权限检查器,
Permission Level,权限级别,
Permission Query,权限查询,
Permission Rules,权限规则,
Permission Type,权限类型,
Permissions,权限,
Permitted Documents For User,用户允许访问的文档,
Permitted Roles,允许的角色,
Personal,个人,
Personal Data Deletion Request,个人数据删除请求,
Personal Data Deletion Step,个人数据删除步骤,
Personal Data Download Request,个人数据下载请求,
Phone,电话,
Phone No.,电话号码,
Pie,饼图,
Pincode,邮编,
Pink,粉色,
Placeholder,占位符,
Plain Text,纯文本,
Plant,工厂,
Please select the LDAP Directory being used,请选择正在使用的LDAP目录,
Point Allocation Periodicity,积分分配周期,
Points,积分,
Polling,轮询,
Popover Element,弹出元素,
Popover or Modal Description,弹出框或模态框描述,
Port,端口,
Portal Menu,门户菜单,
Portal Menu Item,门户菜单项,
Portal Settings,门户设置,
Position,位置,
Postal,邮政,
Postal Code,邮政编码,
Posting Timestamp,过账时间戳,
Precision,精度,
Preferred Billing Address,首选账单地址,
Preferred Shipping Address,首选送货地址,
Prefix,前缀,
Prepared Report,预生成报表,
Prepared Report Analytics,预生成报表分析,
Prepared Report User,预生成报表用户,
Preview,预览,
Preview HTML,预览HTML,
Preview Image,预览图像,
Preview Message,预览消息,
Preview of generated names,生成名称预览,
Previous Hash,前哈希,
Primary,主要,
Primary Color,主色调,
Print,打印,
Print Format,打印格式,
Print Format Builder,打印格式生成器,
Print Format Builder Beta,打印格式构建器测试版,
Print Format Field Template,打印格式字段模板,
Print Format Help,打印格式帮助,
Print Format Type,打印格式类型,
Print Hide,打印隐藏,
Print Hide If No Value,无值时打印隐藏,
Print Server,打印服务器,
Print Settings,打印设置,
Print Style,打印样式,
Print Style Name,打印样式名称,
Print Style Preview,打印样式预览,
Print UOM after Quantity,数量后打印UOM,
Print Width,打印宽度,
"Print Width of the field, if the field is a column in a table",字段的打印宽度（当字段作为表格列时）,
Print taxes with zero amount,打印零金额的税,
Print with letterhead,使用信头打印,
Printer Name,打印机名称,
Printing,打印,
Priority,优先,
Private,私有,
Private Files (MB),私有文件(MB),
ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,专业提示：添加<code>参考：{{ reference_doctype }} {{ reference_name }}</code>发送文档参考,
Property,属性,
Property Depends On,属性依赖,
Property Setter,属性设置器,
Property Setter overrides a standard DocType or Field property,属性设置器覆盖标准文档类型或字段属性,
Property Type,属性类型,
"Provide a list of allowed file extensions for file uploads. Each line should contain one allowed file type. If unset, all file extensions are allowed. Example: <br>CSV<br>JPG<br>PNG",提供允许上传的文件扩展名列表。每行包含一个允许的文件类型。如未设置则允许所有文件类型。示例：<br>CSV<br>JPG<br>PNG,
Provider,提供商,
Provider Name,供应商名称,
Public,公共,
Public Files (MB),公共文件(MB),
Publish,发布,
Publish as a web page,作为网页发布,
Published,发布时间,
Published On,发布于,
Publishing Dates,发布日期,
Pull from Google Calendar,从谷歌日历拉取,
Pull from Google Contacts,从谷歌联系人拉取,
Pulled from Google Calendar,已从谷歌日历拉取,
Pulled from Google Contacts,已从谷歌联系人拉取,
Purchase Manager,采购经理,
Purchase Master Manager,采购方面的主要经理,
Purchase User,购买用户,
Purple,紫色,
Push Notification Settings,推送通知设置,
Push to Google Calendar,推送至谷歌日历,
Push to Google Contacts,推送至谷歌联系人,
Python,Python,
Quarterly,季度,
Query,查询,
Query / Script,查询/脚本,
Query Options,查询选项,
Query Parameters,查询参数,
Query Report,查询报告,
Queue,队列,
Queue Status,队列状态,
Queue Type(s),队列类型,
Queue in Background (BETA),后台队列（测试版）,
Queue(s),队列,
Queued,排队,
Queued At,排队时间,
Queued By,排队人,
Queues,队列,
Quick Entry,快速入门,
Quick List Filter,快速列表过滤器,
Quick Lists,快速列表,
RAW Information Log,原始信息日志,
RQ Job,RQ任务,
RQ Worker,RQ工作节点,
Random,随机,
Rate Limiting,速率限制,
Rate Limits,速率限制,
Rate limit for email link login,邮件链接登录的速率限制,
Rating,评分,
Raw Commands,原始命令,
Raw Email,原始邮件,
Raw Printing,原始打印,
Read,读取,
Read Only,只读,
Read Only Depends On,只读依赖条件,
Read Only Depends On (JS),只读依赖条件（JS）,
Read Time,读取时间,
Read by Recipient,收件人已读,
Read by Recipient On,收件人阅读时间,
Readme,自述文件,
Realtime (SocketIO),实时（SocketIO）,
Reason,原因,
Received,收到,
Receiver By Document Field,按文档字段指定接收人,
Receiver By Role,按角色指定接收人,
Receiver Parameter,接收人参数,
Recipient,收件人,
Recipient Unsubscribed,收件人已退订,
Recipients,收件人,
Recorder,记录器,
Recorder Query,记录器查询,
Recorder Suggested Index,记录器建议索引,
Red,红,
Redirect HTTP Status,重定向HTTP状态码,
Redirect URI,重定向URI,
Redirect URI Bound To Auth Code,绑定授权码的重定向URI,
Redirect URIs,重定向URI列表,
Redirect URL,URL重定向,
Redirect to the selected app after login,登录后重定向到选定应用,
Redirect to this URL after successful confirmation.,确认成功后重定向到此URL。,
Redirects,重定向,
Ref DocType,参考文档类型,
Reference,参考,
Reference Date,参考日期,
Reference DocName,参考文档名称,
Reference DocType,参考单据类型,
Reference Docname,参考文档名称,
Reference Doctype,参考文档类型,
Reference Document,参考文献,
Reference Document Name,参考文件名称,
Reference Document Type,参考文档类型,
Reference Name,参考名称,
Reference Owner,参考所有者,
Reference Report,参考报告,
Reference Type,参考类型,
Reference name,参考名称,
Referrer,推荐人,
Refresh Google Sheet,刷新Google表格,
Refresh Token,刷新令牌,
Rejected,拒绝,
Relay Settings,中继设置,
Release Notes,版本说明,
Relinked,已重新关联,
Reload,重新加载,
Remember Last Selected Value,记住上次选择的值,
Remind At,提醒时间,
Reminder,提醒,
Repeat Header and Footer,重复页眉页脚,
Repeat On,重复于,
Repeat Till,重复至,
Repeat on Day,按天重复,
Repeat on Days,按日重复,
Repeat on Last Day of the Month,在每月最后一天重复,
Repeat this Event,重复此事件,
Replied,回答,
Reply,回复,
Report,报告,
Report Builder,报告构建器,
Report Column,报告列,
Report Description,报告描述,
Report Filter,报告过滤器,
Report Filters,报表筛选条件,
Report Hide,隐藏报告,
Report Information,报告信息,
Report Manager,报告管理员,
Report Name,报告名称,
Report Ref DocType,报告参考文档类型,
Report Reference Doctype,报告参考文档类型,
Report Type,报告类型,
Reports,报告,
Represents a User in the system.,代表系统中的用户。,
Represents the states allowed in one document and role assigned to change the state.,定义文档允许的状态及修改状态的角色。,
Request Body,请求体,
Request Data,请求数据,
Request Description,请求描述,
Request Headers,请求头,
Request ID,请求ID,
Request Limit,请求限制,
Request Method,请求方法,
Request Structure,请求结构,
Request Timeout,请求超时,
Request URL,请求URL,
Require Trusted Certificate,需要可信证书,
"Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com","需要有效的FDN路径，例如：ou=groups,dc=example,dc=com",
"Requires any valid fdn path. i.e. ou=users,dc=example,dc=com","需要有效的FDN路径，例如：ou=users,dc=example,dc=com",
Reset Password Key,密码重置密钥,
Reset Password Link Expiry Duration,密码重置链接有效期,
Reset Password Template,密码重置模板,
Response,响应,
Response ,响应,
Response Type,响应类型,
Restored,已恢复,
